CP_NAME
1440 Br[aàâ]in[eèéêë][- ]l[eèéêë][- ]Ch[aàâ]t[eèéêë][aàâ][uûü]
1440 K[aàâ]st[eèéêë][eèéêë]lbr[aàâ]k[eèéêë]l
Br[aàâ]in[eèéêë][- ]l[eèéêë][- ]Ch[aàâ]t[eèéêë][aàâ][uûü] 1440
K[aàâ]st[eèéêë][eèéêë]lbr[aàâ]k[eèéêë]l 1440
1450 Ch[aàâ]str[eèéêë]
Ch[aàâ]str[eèéêë] 1450
1457 W[aàâ]lh[aàâ]in
W[aàâ]lh[aàâ]in 1457
1460 Ittr[eèéêë]
1460 Itt[eèéêë]r
Ittr[eèéêë] 1460
Itt[eèéêë]r 1460
1461 Ittr[eèéêë]
1461 Itt[eèéêë]r
Ittr[eèéêë] 1461
Itt[eèéêë]r 1461
1470 G[eèéêë]n[aàâ]pp[eèéêë]
1470 G[eèéêë]n[eèéêë]pi[eèéêë]n
G[eèéêë]n[aàâ]pp[eèéêë] 1470
G[eèéêë]n[eèéêë]pi[eèéêë]n 1470
1471 G[eèéêë]n[aàâ]pp[eèéêë]
1471 G[eèéêë]n[eèéêë]pi[eèéêë]n
G[eèéêë]n[aàâ]pp[eèéêë] 1471
G[eèéêë]n[eèéêë]pi[eèéêë]n 1471
1472 G[eèéêë]n[aàâ]pp[eèéêë]
1472 G[eèéêë]n[eèéêë]pi[eèéêë]n
G[eèéêë]n[aàâ]pp[eèéêë] 1472
G[eèéêë]n[eèéêë]pi[eèéêë]n 1472
1473 G[eèéêë]n[aàâ]pp[eèéêë]
1473 G[eèéêë]n[eèéêë]pi[eèéêë]n
G[eèéêë]n[aàâ]pp[eèéêë] 1473
G[eèéêë]n[eèéêë]pi[eèéêë]n 1473
1474 G[eèéêë]n[aàâ]pp[eèéêë]
1474 G[eèéêë]n[eèéêë]pi[eèéêë]n
G[eèéêë]n[aàâ]pp[eèéêë] 1474
G[eèéêë]n[eèéêë]pi[eèéêë]n 1474
1476 G[eèéêë]n[aàâ]pp[eèéêë]
1476 G[eèéêë]n[eèéêë]pi[eèéêë]n
G[eèéêë]n[aàâ]pp[eèéêë] 1476
G[eèéêë]n[eèéêë]pi[eèéêë]n 1476
1480 T[uûü]biz[eèéêë]
1480 T[uûü]b[eèéêë]k[eèéêë]
T[uûü]biz[eèéêë] 1480
T[uûü]b[eèéêë]k[eèéêë] 1480
1490 Co[uûü]rt[- ]S[aàâ]int[- ]Eti[eèéêë]nn[eèéêë]
Co[uûü]rt[- ]S[aàâ]int[- ]Eti[eèéêë]nn[eèéêë] 1490
1495 Vill[eèéêë]rs[- ]l[aàâ][- ]Vill[eèéêë]
Vill[eèéêë]rs[- ]l[aàâ][- ]Vill[eèéêë] 1495
1500 H[aàâ]l
1500 H[aàâ]ll[eèéêë]
H[aàâ]l 1500
H[aàâ]ll[eèéêë] 1500
1501 H[aàâ]l
1501 H[aàâ]ll[eèéêë]
H[aàâ]l 1501
H[aàâ]ll[eèéêë] 1501
1502 H[aàâ]l
1502 H[aàâ]ll[eèéêë]
H[aàâ]l 1502
H[aàâ]ll[eèéêë] 1502
1540 H[eèéêë]rn[eèéêë]
H[eèéêë]rn[eèéêë] 1540
1541 H[eèéêë]rn[eèéêë]
H[eèéêë]rn[eèéêë] 1541
1547 Bi[eèéêë]v[eèéêë]n[eèéêë]
1547 B[eèéêë]v[eèéêë]r
Bi[eèéêë]v[eèéêë]n[eèéêë] 1547
B[eèéêë]v[eèéêë]r 1547
1560 Ho[eèéêë]il[aàâ][aàâ]rt
Ho[eèéêë]il[aàâ][aàâ]rt 1560
1570 G[aàâ]mm[eèéêë]r[aàâ]g[eèéêë]s
1570 G[aàâ]lm[aàâ][aàâ]rd[eèéêë]n
G[aàâ]mm[eèéêë]r[aàâ]g[eèéêë]s 1570
G[aàâ]lm[aàâ][aàâ]rd[eèéêë]n 1570
1600 Sint[- ]Pi[eèéêë]t[eèéêë]rs[- ]L[eèéêë][eèéêë][uûü]w
Sint[- ]Pi[eèéêë]t[eèéêë]rs[- ]L[eèéêë][eèéêë][uûü]w 1600
1601 Sint[- ]Pi[eèéêë]t[eèéêë]rs[- ]L[eèéêë][eèéêë][uûü]w
Sint[- ]Pi[eèéêë]t[eèéêë]rs[- ]L[eèéêë][eèéêë][uûü]w 1601
1602 Sint[- ]Pi[eèéêë]t[eèéêë]rs[- ]L[eèéêë][eèéêë][uûü]w
Sint[- ]Pi[eèéêë]t[eèéêë]rs[- ]L[eèéêë][eèéêë][uûü]w 1602
1620 Drog[eèéêë]nbos
Drog[eèéêë]nbos 1620
1630 Link[eèéêë]b[eèéêë][eèéêë]k
Link[eèéêë]b[eèéêë][eèéêë]k 1630
1640 Rhod[eèéêë][- ]S[aàâ]int[- ]G[eèéêë]n[eèéêë]s[eèéêë]
1640 Sint[- ]G[eèéêë]n[eèéêë]si[uûü]s[- ]Rod[eèéêë]
Rhod[eèéêë][- ]S[aàâ]int[- ]G[eèéêë]n[eèéêë]s[eèéêë] 1640
Sint[- ]G[eèéêë]n[eèéêë]si[uûü]s[- ]Rod[eèéêë] 1640
1650 B[eèéêë][eèéêë]rs[eèéêë]l
B[eèéêë][eèéêë]rs[eèéêë]l 1650
1651 B[eèéêë][eèéêë]rs[eèéêë]l
B[eèéêë][eèéêë]rs[eèéêë]l 1651
1652 B[eèéêë][eèéêë]rs[eèéêë]l
B[eèéêë][eèéêë]rs[eèéêë]l 1652
1653 B[eèéêë][eèéêë]rs[eèéêë]l
B[eèéêë][eèéêë]rs[eèéêë]l 1653
1654 B[eèéêë][eèéêë]rs[eèéêë]l
B[eèéêë][eèéêë]rs[eèéêë]l 1654
1670 P[eèéêë]ping[eèéêë]n
P[eèéêë]ping[eèéêë]n 1670
1671 P[eèéêë]ping[eèéêë]n
P[eèéêë]ping[eèéêë]n 1671
1673 P[eèéêë]ping[eèéêë]n
P[eèéêë]ping[eèéêë]n 1673
1674 P[eèéêë]ping[eèéêë]n
P[eèéêë]ping[eèéêë]n 1674
1700 Dilb[eèéêë][eèéêë]k
Dilb[eèéêë][eèéêë]k 1700
1701 Dilb[eèéêë][eèéêë]k
Dilb[eèéêë][eèéêë]k 1701
1702 Dilb[eèéêë][eèéêë]k
Dilb[eèéêë][eèéêë]k 1702
1703 Dilb[eèéêë][eèéêë]k
Dilb[eèéêë][eèéêë]k 1703
1730 Ass[eèéêë]
Ass[eèéêë] 1730
1731 Ass[eèéêë]
Ass[eèéêë] 1731
1740 T[eèéêë]rn[aàâ]t
T[eèéêë]rn[aàâ]t 1740
1741 T[eèéêë]rn[aàâ]t
T[eèéêë]rn[aàâ]t 1741
1742 T[eèéêë]rn[aàâ]t
T[eèéêë]rn[aàâ]t 1742
1745 Opwijk
Opwijk 1745
1750 L[eèéêë]nnik
L[eèéêë]nnik 1750
1755 Gooik
Gooik 1755
1760 Roosd[aàâ][aàâ]l
Roosd[aàâ][aàâ]l 1760
1761 Roosd[aàâ][aàâ]l
Roosd[aàâ][aàâ]l 1761
1770 Li[eèéêë]d[eèéêë]k[eèéêë]rk[eèéêë]
Li[eèéêë]d[eèéêë]k[eèéêë]rk[eèéêë] 1770
1780 W[eèéêë]mm[eèéêë]l
W[eèéêë]mm[eèéêë]l 1780
1785 M[eèéêë]r[cç]ht[eèéêë]m
M[eèéêë]r[cç]ht[eèéêë]m 1785
1790 Afflig[eèéêë]m
Afflig[eèéêë]m 1790
1800 Vilvord[eèéêë]
1800 Vilvoord[eèéêë]
Vilvord[eèéêë] 1800
Vilvoord[eèéêë] 1800
1804 Vilvord[eèéêë]
1804 Vilvoord[eèéêë]
Vilvord[eèéêë] 1804
Vilvoord[eèéêë] 1804
1804 Z[eèéêë]mst
Z[eèéêë]mst 1804
1820 St[eèéêë][eèéêë]nokk[eèéêë]rz[eèéêë][eèéêë]l
St[eèéêë][eèéêë]nokk[eèéêë]rz[eèéêë][eèéêë]l 1820
1830 M[aàâ][cç]h[eèéêë]l[eèéêë]n
M[aàâ][cç]h[eèéêë]l[eèéêë]n 1830
1831 M[aàâ][cç]h[eèéêë]l[eèéêë]n
M[aàâ][cç]h[eèéêë]l[eèéêë]n 1831
1840 Lond[eèéêë]rz[eèéêë][eèéêë]l
Lond[eèéêë]rz[eèéêë][eèéêë]l 1840
1850 Grimb[eèéêë]rg[eèéêë]n
Grimb[eèéêë]rg[eèéêë]n 1850
1851 Grimb[eèéêë]rg[eèéêë]n
Grimb[eèéêë]rg[eèéêë]n 1851
1852 Grimb[eèéêë]rg[eèéêë]n
Grimb[eèéêë]rg[eèéêë]n 1852
1853 Grimb[eèéêë]rg[eèéêë]n
Grimb[eèéêë]rg[eèéêë]n 1853
1860 M[eèéêë]is[eèéêë]
M[eèéêë]is[eèéêë] 1860
1861 M[eèéêë]is[eèéêë]
M[eèéêë]is[eèéêë] 1861
1880 K[aàâ]p[eèéêë]ll[eèéêë][- ]op[- ]d[eèéêë]n[- ]Bos
K[aàâ]p[eèéêë]ll[eèéêë][- ]op[- ]d[eèéêë]n[- ]Bos 1880
1910 K[aàâ]mp[eèéêë]nho[uûü]t
K[aàâ]mp[eèéêë]nho[uûü]t 1910
1930 Z[aàâ]v[eèéêë]nt[eèéêë]m
Z[aàâ]v[eèéêë]nt[eèéêë]m 1930
1931 M[aàâ][cç]h[eèéêë]l[eèéêë]n
M[aàâ][cç]h[eèéêë]l[eèéêë]n 1931
1932 Z[aàâ]v[eèéêë]nt[eèéêë]m
Z[aàâ]v[eèéêë]nt[eèéêë]m 1932
1933 Z[aàâ]v[eèéêë]nt[eèéêë]m
Z[aàâ]v[eèéêë]nt[eèéêë]m 1933
1950 Kr[aàâ][aàâ]in[eèéêë]m
Kr[aàâ][aàâ]in[eèéêë]m 1950
1970 W[eèéêë]z[eèéêë]mb[eèéêë][eèéêë]k[- ]Opp[eèéêë]m
W[eèéêë]z[eèéêë]mb[eèéêë][eèéêë]k[- ]Opp[eèéêë]m 1970
1980 Z[eèéêë]mst
Z[eèéêë]mst 1980
1981 Z[eèéêë]mst
Z[eèéêë]mst 1981
1982 Z[eèéêë]mst
Z[eèéêë]mst 1982
2000 Anv[eèéêë]rs
2000 Antw[eèéêë]rp[eèéêë]n
Anv[eèéêë]rs 2000
Antw[eèéêë]rp[eèéêë]n 2000
2018 Anv[eèéêë]rs
2018 Antw[eèéêë]rp[eèéêë]n
Anv[eèéêë]rs 2018
Antw[eèéêë]rp[eèéêë]n 2018
2020 Anv[eèéêë]rs
2020 Antw[eèéêë]rp[eèéêë]n
Anv[eèéêë]rs 2020
Antw[eèéêë]rp[eèéêë]n 2020
2030 Anv[eèéêë]rs
2030 Antw[eèéêë]rp[eèéêë]n
Anv[eèéêë]rs 2030
Antw[eèéêë]rp[eèéêë]n 2030
2040 Anv[eèéêë]rs
2040 Antw[eèéêë]rp[eèéêë]n
Anv[eèéêë]rs 2040
Antw[eèéêë]rp[eèéêë]n 2040
2050 Anv[eèéêë]rs
2050 Antw[eèéêë]rp[eèéêë]n
Anv[eèéêë]rs 2050
Antw[eèéêë]rp[eèéêë]n 2050
2060 Anv[eèéêë]rs
2060 Antw[eèéêë]rp[eèéêë]n
Anv[eèéêë]rs 2060
Antw[eèéêë]rp[eèéêë]n 2060
2070 Zwijndr[eèéêë][cç]ht
Zwijndr[eèéêë][cç]ht 2070
2100 Anv[eèéêë]rs
2100 Antw[eèéêë]rp[eèéêë]n
Anv[eèéêë]rs 2100
Antw[eèéêë]rp[eèéêë]n 2100
2110 Wijn[eèéêë]g[eèéêë]m
Wijn[eèéêë]g[eèéêë]m 2110
2140 Anv[eèéêë]rs
2140 Antw[eèéêë]rp[eèéêë]n
Anv[eèéêë]rs 2140
Antw[eèéêë]rp[eèéêë]n 2140
2150 Borsb[eèéêë][eèéêë]k
Borsb[eèéêë][eèéêë]k 2150
2160 Womm[eèéêë]lg[eèéêë]m
Womm[eèéêë]lg[eèéêë]m 2160
2170 Anv[eèéêë]rs
2170 Antw[eèéêë]rp[eèéêë]n
Anv[eèéêë]rs 2170
Antw[eèéêë]rp[eèéêë]n 2170
2180 Anv[eèéêë]rs
2180 Antw[eèéêë]rp[eèéêë]n
Anv[eèéêë]rs 2180
Antw[eèéêë]rp[eèéêë]n 2180
2200 H[eèéêë]r[eèéêë]nt[aàâ]ls
H[eèéêë]r[eèéêë]nt[aàâ]ls 2200
2220 H[eèéêë]ist[- ]op[- ]d[eèéêë]n[- ]B[eèéêë]rg
H[eèéêë]ist[- ]op[- ]d[eèéêë]n[- ]B[eèéêë]rg 2220
2221 H[eèéêë]ist[- ]op[- ]d[eèéêë]n[- ]B[eèéêë]rg
H[eèéêë]ist[- ]op[- ]d[eèéêë]n[- ]B[eèéêë]rg 2221
2222 H[eèéêë]ist[- ]op[- ]d[eèéêë]n[- ]B[eèéêë]rg
H[eèéêë]ist[- ]op[- ]d[eèéêë]n[- ]B[eèéêë]rg 2222
2223 H[eèéêë]ist[- ]op[- ]d[eèéêë]n[- ]B[eèéêë]rg
H[eèéêë]ist[- ]op[- ]d[eèéêë]n[- ]B[eèéêë]rg 2223
2230 H[eèéêë]rs[eèéêë]lt
H[eèéêë]rs[eèéêë]lt 2230
2235 H[uûü]lsho[uûü]t
H[uûü]lsho[uûü]t 2235
2240 Z[aàâ]ndhov[eèéêë]n
Z[aàâ]ndhov[eèéêë]n 2240
2242 Z[aàâ]ndhov[eèéêë]n
Z[aàâ]ndhov[eèéêë]n 2242
2243 Z[aàâ]ndhov[eèéêë]n
Z[aàâ]ndhov[eèéêë]n 2243
2250 Ol[eèéêë]n
Ol[eèéêë]n 2250
2260 W[eèéêë]st[eèéêë]rlo
W[eèéêë]st[eèéêë]rlo 2260
2270 H[eèéêë]r[eèéêë]ntho[uûü]t
H[eèéêë]r[eèéêë]ntho[uûü]t 2270
2275 Lill[eèéêë]
Lill[eèéêë] 2275
2280 Grobb[eèéêë]ndonk
Grobb[eèéêë]ndonk 2280
2288 Grobb[eèéêë]ndonk
Grobb[eèéêë]ndonk 2288
2290 Vors[eèéêë]l[aàâ][aàâ]r
Vors[eèéêë]l[aàâ][aàâ]r 2290
2300 T[uûü]rnho[uûü]t
T[uûü]rnho[uûü]t 2300
2310 Rijk[eèéêë]vors[eèéêë]l
Rijk[eèéêë]vors[eèéêë]l 2310
2320 Hoogstr[aàâ]t[eèéêë]n
Hoogstr[aàâ]t[eèéêë]n 2320
2321 Hoogstr[aàâ]t[eèéêë]n
Hoogstr[aàâ]t[eèéêë]n 2321
2322 Hoogstr[aàâ]t[eèéêë]n
Hoogstr[aàâ]t[eèéêë]n 2322
2323 Hoogstr[aàâ]t[eèéêë]n
Hoogstr[aàâ]t[eèéêë]n 2323
2328 Hoogstr[aàâ]t[eèéêë]n
Hoogstr[aàâ]t[eèéêë]n 2328
2330 M[eèéêë]rkspl[aàâ]s
M[eèéêë]rkspl[aàâ]s 2330
2340 B[eèéêë][eèéêë]rs[eèéêë]
B[eèéêë][eèéêë]rs[eèéêë] 2340
2350 Voss[eèéêë]l[aàâ][aàâ]r
Voss[eèéêë]l[aàâ][aàâ]r 2350
2360 O[uûü]d[- ]T[uûü]rnho[uûü]t
O[uûü]d[- ]T[uûü]rnho[uûü]t 2360
2370 Ar[eèéêë]ndonk
Ar[eèéêë]ndonk 2370
2380 R[aàâ]v[eèéêë]ls
R[aàâ]v[eèéêë]ls 2380
2381 R[aàâ]v[eèéêë]ls
R[aàâ]v[eèéêë]ls 2381
2382 R[aàâ]v[eèéêë]ls
R[aàâ]v[eèéêë]ls 2382
2387 B[aàâ][eèéêë]rl[eèéêë][- ]D[uûü][cç]
2387 B[aàâ][aàâ]rl[eèéêë][- ]H[eèéêë]rtog
B[aàâ][eèéêë]rl[eèéêë][- ]D[uûü][cç] 2387
B[aàâ][aàâ]rl[eèéêë][- ]H[eèéêë]rtog 2387
2390 M[aàâ]ll[eèéêë]
M[aàâ]ll[eèéêë] 2390
2400 Mol
Mol 2400
2430 L[aàâ][aàâ]kd[aàâ]l
L[aàâ][aàâ]kd[aàâ]l 2430
2431 L[aàâ][aàâ]kd[aàâ]l
L[aàâ][aàâ]kd[aàâ]l 2431
2440 G[eèéêë][eèéêë]l
G[eèéêë][eèéêë]l 2440
2450 M[eèéêë][eèéêë]rho[uûü]t
M[eèéêë][eèéêë]rho[uûü]t 2450
2460 K[aàâ]st[eèéêë]rl[eèéêë][eèéêë]
K[aàâ]st[eèéêë]rl[eèéêë][eèéêë] 2460
2470 R[eèéêë]ti[eèéêë]
R[eèéêë]ti[eèéêë] 2470
2480 D[eèéêë]ss[eèéêë]l
D[eèéêë]ss[eèéêë]l 2480
2490 B[aàâ]l[eèéêë]n
B[aàâ]l[eèéêë]n 2490
2491 B[aàâ]l[eèéêë]n
B[aàâ]l[eèéêë]n 2491
2500 Li[eèéêë]rr[eèéêë]
2500 Li[eèéêë]r
Li[eèéêë]rr[eèéêë] 2500
Li[eèéêë]r 2500
2520 R[aàâ]nst
R[aàâ]nst 2520
2530 Bo[eèéêë][cç]ho[uûü]t
Bo[eèéêë][cç]ho[uûü]t 2530
2531 Bo[eèéêë][cç]ho[uûü]t
