house_number_sans_lettre;best_street_id;best_address_id;x_31370;y_31370;best_postal_code;cd_sector
4;7720772;wal1659600;138882;82329;6591;56051B000
84;7720262;wal1659631;134888;109985;6560;56022B011
23;7720686;wal1659635;135969;116448;6567;56049B01-
10;7720532;wal1658691;140088;118607;6540;56044D090
4;7720825;wal1658698;136097;79401;6590;56051A010
2;7720036;wal1658700;145868;81936;6460;56016A030
13;7720448;wal1658730;148216;94241;6440;56029A182
95;7720447;wal1658731;147748;92163;6440;56029A090
80;7720447;wal1658733;147909;92024;6440;56029A090
9;7720622;wal1658736;135503;112563;6567;56049A001
12;7720139;wal1658754;146428;81881;6460;56016A01-
50;7720828;wal1660121;142546;77276;6596;56051D19-
5;7721469;wal1660143;155232;114437;6120;56086B100
11;7721469;wal1660149;155245;114422;6120;56086B100
29;7721472;wal1660166;150403;112450;6120;56086D012
4;7721471;wal1660167;150173;112997;6120;56086D000
7;7721137;wal1660186;144249;114574;6530;56078A03-
4;7721137;wal1660189;144180;114578;6530;56078A03-
24;7719933;wal1660223;145891;81687;6460;56016A02-
47;7721392;wal1660225;152424;112238;6120;56086A010
5;7720939;wal1660229;144242;114229;6530;56078A00-
79;7721585;wal1660906;155796;111917;6120;56086B042
77;7721585;wal1660907;155813;111927;6120;56086B042
1;7720845;wal1660923;135372;79783;6590;56051A00-
6;7721475;wal1660934;157358;114748;6120;56086B200
58;7721475;wal1660936;157036;114473;6120;56086B200
81;7721411;wal1660942;151887;110857;6120;56086C099
64;7720954;wal1660952;144439;114221;6530;56078A00-
44;7720954;wal1660960;144349;114238;6530;56078A00-
42;7720954;wal1660962;144340;114242;6530;56078A00-
33;7720954;wal1660971;144339;114215;6530;56078A00-
3;7720954;wal1660976;144196;114260;6530;56078A00-
26;7720954;wal1660978;144285;114258;6530;56078A00-
25;7720954;wal1660982;144304;114219;6530;56078A00-
21;7720954;wal1660986;144278;114229;6530;56078A00-
20;7720954;wal1660987;144261;114251;6530;56078A00-
11;7720954;wal1660995;144246;114240;6530;56078A00-
1;7720954;wal1660998;144191;114264;6530;56078A00-
4;7720951;wal1661003;144089;114262;6530;56078A00-
14;7721531;wal1661006;151365;112181;6120;56086A000
3;7721529;wal1661007;155179;114834;6120;56086B100
15;7721529;wal1661013;155264;114849;6120;56086B100
20;7721476;wal1661015;152932;115682;6120;56086E00-
13;7719976;wal1659665;146099;81922;6460;56016A00-
19;7720080;wal1659677;146456;82022;6460;56016A01-
15;7720080;wal1659678;146431;82019;6460;56016A01-
2;7720300;wal1659683;136023;109753;6560;56022C09-
5;7720687;wal1659690;139057;112430;6567;56049D000
6;7720803;wal1659696;138616;82538;6591;56051B000
6;7719976;wal1659705;146112;81954;6460;56016A00-
61;7720080;wal1659709;146648;82086;6460;56016A01-
2;7720420;wal1659725;147029;93197;6440;56029A001
62;7720419;wal1659729;144855;94111;6440;56029A191
10;7720062;wal1658820;146261;81944;6460;56016A00-
197;7719967;wal1658823;146626;75476;6464;56016J162
36;7720645;wal1658831;135531;112496;6567;56049A001
3;7720158;wal1658861;146064;81871;6460;56016A00-
42;7720394;wal1658864;147209;93321;6440;56029A001
33;7720394;wal1658865;147145;93297;6440;56029A001
11;7720394;wal1658866;147044;93290;6440;56029A001
43;7720514;wal1658869;139390;112627;6542;56044B0PP
34;7720645;wal1658870;135556;112487;6567;56049A001
18;7720645;wal1658876;135535;112529;6567;56049A001
1;7720939;wal1660233;144213;114228;6530;56078A00-
16;7720024;wal1660241;146101;81876;6460;56016A00-
58;7721513;wal1660244;155620;114931;6120;56086B111
28;7721513;wal1660252;155384;114735;6120;56086B111
29;7721060;wal1660255;147382;109345;6536;56078D001
3;7720023;wal1660258;146156;81920;6460;56016A00-
3;7720207;wal1660264;146265;81965;6460;56016A00-
64;7721468;wal1660266;152598;114938;6120;56086E112
17;7721061;wal1660270;147570;109669;6536;56078D022
17;7720210;wal1660275;146296;82117;6460;56016A01-
47;7720189;wal1659763;140727;84248;6460;56016N00-
34;7720188;wal1659769;148174;78821;6464;56016H010
7;7720417;wal1659771;149312;95398;6440;56029A182
75;7720579;wal1659774;143130;117091;6540;56044A032
22;7721582;wal1661019;151413;112288;6120;56086A000
1;7721582;wal1661020;151361;112299;6120;56086A000
1;7721022;wal1661026;147159;109651;6536;56078D001
19;7721428;wal1661028;150705;112798;6120;56086D000
17;7721581;wal1661032;151606;113426;6120;56086A10-
135;7721532;wal1661034;154049;113835;6120;56086B142
2;7720655;wal1658766;136264;116461;6567;56049B01-
70;7720653;wal1658768;136339;112197;6567;56049C00-
58;7720653;wal1658770;136449;112163;6567;56049C00-
3;7720653;wal1658773;136844;111877;6567;56049C00-
21;7720167;wal1658776;146451;82119;6460;56016A01-
15;7720167;wal1658781;146407;82108;6460;56016A01-
1;7720468;wal1658784;145389;98642;6440;56029B000
16;7720467;wal1658785;149244;93188;6440;56029A081
8;7720751;wal1658786;136971;78928;6590;56051A08-
19;7720291;wal1658797;135046;110885;6560;56022B011
7;7720290;wal1658798;136326;110507;6560;56022C00-
50;7720472;wal1658799;147454;93802;6440;56029A182
33;7720468;wal1658801;145705;98711;6440;56029B000
21;7720468;wal1658802;145548;98692;6440;56029B000
6;7720062;wal1658812;146274;81949;6460;56016A00-
25;7721088;wal1661102;149299;116581;6534;56078B122
20;7721088;wal1661128;149358;116602;6534;56078B122
53;7720582;wal1659802;140321;118216;6540;56044D000
5;7720309;wal1660334;131556;110148;6560;56022A0MJ
342;7719967;wal1659829;146367;75747;6464;56016J162
14;7720076;wal1659837;150341;79783;6464;56016E00-
1;7720409;wal1659844;146765;92220;6440;56029A090
4;7720795;wal1659852;135310;79475;6590;56051A00-
2;7720415;wal1659874;147586;92915;6440;56029A090
5;7720642;wal1658878;135446;116980;6567;56049B09-
32;7720162;wal1658904;150774;83922;6463;56016D00-
4;7720637;wal1658912;135709;112797;6567;56049A010
9;7720742;wal1658932;135485;79844;6590;56051A00-
40;7720742;wal1658937;135459;79892;6590;56051A00-
8;7720720;wal1658984;138721;82377;6591;56051B000
65;7721172;wal1661139;143757;114540;6530;56078A02-
63;7721172;wal1661142;143762;114545;6530;56078A02-
61;7721172;wal1661145;143769;114554;6530;56078A02-
48;7721172;wal1661153;143989;114486;6530;56078A00-
3;7721172;wal1661158;143983;114509;6530;56078A00-
169;7721429;wal1661166;153387;112773;6120;56086A39-
72;7721546;wal1661170;154492;116538;6120;56086E0PP
24;7721172;wal1661203;144064;114479;6530;56078A00-
5;7720613;wal1658105;142609;115049;6540;56044A00-
22;7720613;wal1658109;142619;114990;6540;56044A00-
13;7720613;wal1658113;142632;115007;6540;56044A00-
126;7720127;wal1658143;142472;80009;6460;56016L012
24;7721544;wal1661225;152393;113686;6120;56086A10-
22;7720011;wal1659902;146226;81958;6460;56016A00-
11;7720011;wal1659905;146204;81961;6460;56016A00-
212;7720262;wal1659910;133725;110978;6560;56022B31-
1;7720180;wal1659923;146471;81994;6460;56016A01-
7;7720096;wal1659930;146183;81837;6460;56016A00-
6;7720096;wal1659938;146187;81816;6460;56016A00-
21;7720096;wal1659941;146223;81836;6460;56016A00-
346;7720263;wal1659969;131684;110387;6560;56022A011
1;7720403;wal1659977;150390;101996;6440;56029D000
6;7720394;wal1659992;147060;93349;6440;56029A001
1;7720698;wal1658167;139040;112108;6567;56049D000
7;7720695;wal1658189;137474;111505;6567;56049C00-
6;7720455;wal1658435;149218;100131;6441;56029C00-
38;7720455;wal1658445;149003;100038;6441;56029C00-
2;7719937;wal1658462;146912;81914;6460;56016A081
1;7720621;wal1658198;137595;111491;6567;56049C00-
7;7719936;wal1658507;145701;81654;6460;56016A02-
28;7720455;wal1658515;149052;100016;6441;56029C00-
1;7720633;wal1658517;135826;116005;6567;56049B00-
8;7720452;wal1658565;147019;92940;6440;56029A090
3;7720452;wal1658566;146989;92913;6440;56029A090
46;7720449;wal1658573;148593;93807;6440;56029A182
81;7720954;wal1660801;144498;114183;6530;56078A00-
51;7720540;wal1658612;142672;115558;6540;56044A011
35;7720627;wal1658623;136282;116652;6567;56049B01-
47;7720706;wal1658638;136936;111606;6567;56049C00-
57;7720703;wal1658640;137670;111772;6567;56049C00-
4;7720003;wal1660021;146450;81767;6460;56016A02-
29;7720002;wal1660031;146095;81834;6460;56016A00-
26;7720002;wal1660034;146066;81811;6460;56016A00-
24;7720002;wal1660039;146036;81743;6460;56016A00-
17;7720002;wal1660054;146078;81774;6460;56016A00-
87;7720954;wal1660800;144511;114178;6530;56078A00-
37;7721025;wal1660828;143900;114261;6530;56078A02-
8;7721153;wal1660836;144208;114222;6530;56078A00-
1;7721153;wal1660839;144205;114244;6530;56078A00-
7;7721149;wal1660841;144267;114299;6530;56078A00-
160;7721478;wal1660858;156216;114154;6120;56086B132
147;7721478;wal1660866;156298;114345;6120;56086B132
14;7721534;wal1660899;151453;112429;6120;56086A000
265;7720263;wal1660072;131527;110277;6560;56022A011
2;7720529;wal1660083;142552;114791;6540;56044A020
17;7720694;wal1660084;137624;111566;6567;56049C00-
1;7721521;wal1660089;153524;115497;6120;56086E022
26;7721579;wal1660097;151420;109847;6120;56086C000
19;7721577;wal1660100;150072;112792;6120;56086D000
10;7720604;wal1660103;142799;115006;6540;56044A00-
64;7720449;wal1658569;149116;94090;6440;56029A182
42;7720128;wal2013060;148227;84149;6461;56016B09-
15;7719348;wal1668437;144626;107773;6511;56005H022
2;7719062;wal1668671;143047;121976;6150;56001A00-
4;7719333;wal1668912;140555;102952;6500;56005A00-
15;7719333;wal1668923;140588;102981;6500;56005A00-
6;7719332;wal1668925;139964;102975;6500;56005F191
106;7721572;wal1877167;154930;114522;6120;56086B142
9;7719001;wal1668338;143930;121828;6150;56001A01-
89;7719001;wal1668354;143900;122251;6150;56001A01-
14;7719448;wal1668360;140533;105274;6500;56005G00-
1;7719448;wal1668362;140553;105347;6500;56005G00-
61;7719114;wal1668401;143332;120624;6150;56001A111
6;7720140;wal1657581;142386;80801;6460;56016L00-
21;7720534;wal1657605;142836;114722;6540;56044A0PP
1;7720119;wal1658421;145892;81719;6460;56016A02-
5;7720114;wal1658425;146110;81966;6460;56016A00-
25;7720701;wal1657627;137044;111760;6567;56049C00-
42;7720041;wal1659217;140853;83907;6460;56016N091
10;7720478;wal1659236;150876;101971;6440;56029D000
3;7720476;wal1659251;149470;90336;6440;56029A29-
87;7720497;wal1659256;143190;117641;6540;56044A100
85;7720497;wal1659260;143193;117654;6540;56044A100
1;7720361;wal1659269;134597;110922;6560;56022B00-
15;7720568;wal1659272;143123;116311;6540;56044A032
4;7720004;wal1659279;146321;82074;6460;56016A01-
8;7720196;wal1659282;145235;81761;6460;56016A030
16;7720430;wal1659300;147067;92429;6440;56029A012
15;7720566;wal1659308;141098;117758;6540;56044D090
15;7720196;wal1659319;145265;81719;6460;56016A030
45;7720521;wal1659323;141002;117435;6540;56044D090
12;7720864;wal1660684;135991;79952;6590;56051A00-
11;7720978;wal1660688;144150;114325;6530;56078A00-
1;7720978;wal1660689;144100;114316;6530;56078A00-
24;7721414;wal1660691;151490;111602;6120;56086A02-
82;7721413;wal1660693;151788;114332;6120;56086E112
67;7721413;wal1660696;151777;114374;6120;56086A122
9;7720973;wal1660727;144222;114320;6530;56078A00-
27;7721589;wal1660746;153223;116049;6120;56086E00-
75;7721412;wal1660774;152584;112058;6120;56086A010
21;7721596;wal1660776;150926;112051;6120;56086A091
19;7721596;wal1660786;151034;112197;6120;56086A000
74;7720276;wal1657666;132843;110494;6560;56022B29-
10;7720569;wal1659327;138171;114165;6542;56044B0PP
214;7720263;wal1659411;132006;110661;6560;56022A011
3;7720104;wal1660375;146944;79913;6464;56016J010
68;7720263;wal1660381;132282;110997;6560;56022A011
3;7720000;wal1659488;146226;82048;6460;56016A00-
7;7720360;wal1659500;131840;110524;6560;56022A011
20;7720360;wal1659509;131853;110541;6560;56022A011
13;7720563;wal1659514;143000;115906;6540;56044A011
74;7720262;wal1659541;134951;109876;6560;56022B011
62;7720194;wal1659546;141202;82773;6460;56016M00-
20;7720193;wal1659552;146290;82000;6460;56016A00-
7;7720499;wal1659075;143070;115293;6540;56044A011
6;7720499;wal1659079;143075;115308;6540;56044A011
5;7720499;wal1659085;143082;115322;6540;56044A011
4;7720499;wal1659092;143098;115335;6540;56044A011
3;7720499;wal1659097;143103;115350;6540;56044A011
8;7721474;wal1660491;155642;112680;6120;56086B000
90;7720263;wal1660498;132223;110976;6560;56022A011
94;7721525;wal1660525;154596;115312;6120;56086B121
17;7720435;wal1660536;147055;93207;6440;56029A001
4;7720702;wal1657924;135408;112588;6567;56049A001
12;7719947;wal1657942;145806;82138;6460;56016A030
61;7720385;wal1657945;150509;101154;6440;56029D090
24;7720385;wal1657955;150558;101706;6440;56029D000
98;7720383;wal1657957;150855;101913;6440;56029D000
49;7720932;wal1660548;144312;114565;6530;56078A03-
37;7720932;wal1660558;144393;114558;6530;56078A03-
71;7721579;wal1660559;151358;109577;6120;56086C000
13;7721529;wal1660562;155267;114872;6120;56086B100
84;7720275;wal1658236;134871;105330;6560;56022E062
2;7720499;wal1659103;143114;115360;6540;56044A011
1;7720499;wal1659110;143125;115370;6540;56044A011
57;7720655;wal1659113;135661;116962;6567;56049B09-
72;7720559;wal1659120;143566;116650;6540;56044A032
4;7720154;wal1659148;146126;82013;6460;56016A00-
3;7720765;wal1659150;138372;81340;6592;56051C091
2;7720039;wal1659163;147960;79595;6464;56016H00-
38;7720044;wal1659180;141132;89129;6460;56016A282
55;7719946;wal1658051;146849;81692;6460;56016A02-
31;7720032;wal1658058;144887;81648;6460;56016K00-
101;7720447;wal1660607;147861;92049;6440;56029A090
48;7721048;wal1660614;148435;113754;6534;56078B00-
47;7721048;wal1660632;148537;113727;6534;56078B00-
41;7721003;wal1660644;148573;113255;6534;56078B08-
7;7720859;wal1660652;139634;80499;6592;56051C00-
80;7720383;wal1658066;151023;101837;6440;56029D000
4;7720464;wal1658070;147329;93447;6440;56029A001
20;7720464;wal1658072;147549;93657;6440;56029A182
7;7720463;wal1658074;150745;101515;6440;56029D000
11;7719943;wal1658358;146100;81606;6460;56016A02-
1;7719943;wal1658360;146046;81697;6460;56016A00-
13;7720030;wal1658368;147642;83491;6461;56016B00-
152;7720383;wal1658378;150402;101992;6440;56029D000
12;7720119;wal1658412;145994;81787;6460;56016A00-
21;7721928;wal1688744;142683;92268;6470;56088D00-
30;7721873;wal1687398;136625;95055;6470;56088A00-
17;7720241;wal2069439;135410;111972;6560;56022B08-
22;7719110;wal1876055;142098;122549;6150;56001A04-
12;7721878;wal1687940;136875;94963;6470;56088A00-
83;7721884;wal1688111;142028;92564;6470;56088D01-
79;7721884;wal1688132;142032;92515;6470;56088D01-
12;7721943;wal1687721;136789;94728;6470;56088A00-
10;7721943;wal1687725;136777;94740;6470;56088A00-
2;7721899;wal1688677;143435;92321;6470;56088D00-
5;7721896;wal1688681;139835;94723;6470;56088C00-
40;7719028;wal1666033;143742;120349;6150;56001A111
38;7719028;wal1666058;143766;120323;6150;56001A111
3;7719028;wal1666076;143822;120437;6150;56001A111
1;7719028;wal1666081;143792;120448;6150;56001A111
27;7721467;wal1662906;149953;112726;6120;56086D000
3;7721465;wal1662910;151599;112183;6120;56086A000
37;7719353;wal1665612;140729;102681;6500;56005A00-
3;7719353;wal1665615;140637;102765;6500;56005A00-
27;7719353;wal1665625;140710;102709;6500;56005A00-
10;7719353;wal1665628;140627;102736;6500;56005A00-
102;7719226;wal1666242;144023;106695;6511;56005H00-
27;7719377;wal1666248;143888;101339;6500;56005B00-
12;7719377;wal1666250;143865;101294;6500;56005B00-
16;7721447;wal1661470;151388;112319;6120;56086A000
99;7721495;wal1661475;155022;114957;6120;56086B100
97;7721495;wal1661479;155035;114944;6120;56086B100
76;7721040;wal1661497;149098;114242;6534;56078B010
71;7721040;wal1661502;149107;114169;6534;56078B00-
59;7721495;wal1661512;155177;114700;6120;56086B100
51;7721495;wal1661514;155166;114661;6120;56086B100
96;7721560;wal1661518;154049;113703;6120;56086B142
21;7721434;wal1661539;152542;112869;6120;56086A040
58;7721132;wal1662985;145935;108148;6536;56078E00-
49;7721509;wal1663001;157198;114439;6120;56086B200
25;7721509;wal1663004;157217;114452;6120;56086B200
19;7721509;wal1663006;157270;114477;6120;56086B200
12;7721509;wal1663008;157361;114554;6120;56086B200
57;7719003;wal1666264;142675;121633;6150;56001A0AJ
41;7719003;wal1666277;142877;121637;6150;56001A422
16;7719077;wal1666283;143864;121888;6150;56001A01-
37;7719381;wal1666796;140877;105810;6500;56005G01-
17;7719325;wal1667797;140279;105576;6500;56005G00-
21;7720891;wal1661564;143664;114741;6530;56078A02-
3;7721125;wal1661572;144155;114458;6530;56078A00-
19;7721437;wal1661573;152989;112966;6120;56086A39-
25;7721436;wal1661575;154929;114898;6120;56086B100
102;7721040;wal1662097;149251;114540;6534;56078B010
1;7721038;wal1662104;148742;113488;6534;56078B00-
1;7720979;wal1662125;144288;114214;6530;56078A00-
9;7720978;wal1662129;144136;114324;6530;56078A00-
3;7719199;wal1665462;140739;102675;6500;56005A00-
1;7719076;wal1666314;143135;121209;6150;56001A422
2;7719075;wal1666317;143414;121545;6150;56001A411
161;7719091;wal1666358;143370;123435;6150;56001A300
9;7719026;wal1666087;144327;121330;6150;56001A10-
8;7719026;wal1666108;144280;121345;6150;56001A10-
7;7719026;wal1666111;144304;121359;6150;56001A10-
6;7719026;wal1666115;144311;121385;6150;56001A10-
4;7719026;wal1666124;144367;121377;6150;56001A10-
10;7719026;wal1666135;144362;121344;6150;56001A10-
1;7719026;wal1666159;144388;121319;6150;56001A10-
58;7719098;wal1667537;143450;120059;6150;56001A12-
2;7719293;wal1667541;141296;103390;6500;56005A010
19;7719053;wal1667544;143014;121957;6150;56001A00-
27;7719057;wal1666876;143157;121687;6150;56001A00-
222;7719147;wal1666893;142583;122560;6150;56001A03-
2;7721557;wal1661608;151492;112299;6120;56086A000
12;7721557;wal1661609;151516;112285;6120;56086A000
31;7721495;wal1661611;155180;114463;6120;56086B100
126;7721495;wal1661612;154724;115346;6120;56086B121
114;7721495;wal1661614;154796;115211;6120;56086B121
101;7721495;wal1661615;155010;114970;6120;56086B100
6;7721494;wal1661625;151300;112349;6120;56086A000
236;7721040;wal1661633;149614;116498;6534;56078B112
159;7721040;wal1661642;149643;115499;6534;56078B112
32;7721556;wal1661657;153424;115809;6120;56086E00-
134;7721573;wal1663019;156567;111869;6120;56086B030
132;7721573;wal1663033;156555;111883;6120;56086B030
130;7721573;wal1663037;156539;111908;6120;56086B030
164;7719147;wal1666985;142714;122444;6150;56001A03-
60;7719116;wal1668070;143151;121199;6150;56001A422
54;7719116;wal1668076;143187;121263;6150;56001A422
14;7720978;wal1662139;144140;114308;6530;56078A00-
2;7721102;wal1662167;141629;113331;6533;56078H063
19;7719136;wal1666447;142973;121400;6150;56001A422
4;7719391;wal1666451;140526;102859;6500;56005A00-
29;7719391;wal1666478;140593;102813;6500;56005A00-
12;7719391;wal1666481;140549;102847;6500;56005A00-
145;7719148;wal1667590;142506;123525;6150;56001A091
16;7719303;wal1667594;140575;102764;6500;56005A00-
64;7719148;wal1667603;142575;122807;6150;56001A03-
25;7719029;wal1667617;142591;121509;6150;56001A0AJ
7;7719028;wal1667623;143853;120427;6150;56001A111
14;7719147;wal1667001;142922;121995;6150;56001A00-
110;7719147;wal1667006;142809;122277;6150;56001A03-
2;7719290;wal1667009;140990;105627;6500;56005G089
4;7721554;wal1661735;150243;112693;6120;56086D000
29;7719108;wal1669182;144420;121253;6150;56001A10-
84;7719159;wal1669189;143433;121418;6150;56001A411
68;7719159;wal1669193;143370;121506;6150;56001A411
65;7719159;wal1669200;143497;121366;6150;56001A411
14;7719446;wal1668692;142779;97870;6500;56005C00-
19;7719444;wal1668695;144023;101036;6500;56005B00-
108;7719147;wal1667627;142815;122259;6150;56001A03-
19;7719298;wal1667633;140546;102831;6500;56005A00-
13;7719298;wal1667634;140529;102806;6500;56005A00-
2;7719421;wal1667653;140520;102862;6500;56005A00-
24;7719274;wal1667018;139067;99084;6500;56005D091
41;7719105;wal1667030;142663;119538;6150;56001A12-
37;7719105;wal1667042;142671;119585;6150;56001A12-
6;7719318;wal1667045;140480;102962;6500;56005A00-
16;7719405;wal1667066;139993;102709;6500;56005F002
46;7719404;wal1667069;145044;107295;6511;56005H00-
20;7719350;wal1668239;144080;107056;6511;56005H00-
119;7721817;wal1661788;143469;92352;6470;56088D00-
1;7721450;wal1661798;151565;112926;6120;56086A183
11;7721499;wal1661800;150433;112717;6120;56086D000
10;7721499;wal1661801;150389;112696;6120;56086D000
162;7719001;wal1668733;143915;122651;6150;56001A01-
11;7719444;wal1668748;143932;101085;6500;56005B00-
1;7719442;wal1668752;140492;102941;6500;56005A00-
1;7721082;wal1661255;144173;114225;6530;56078A00-
13;7721017;wal1661297;147084;109268;6536;56078D001
33;7721084;wal1661308;149393;116240;6534;56078B122
10;7719462;wal1665824;143724;105777;6511;56005H183
4;7719392;wal1666549;144638;107241;6511;56005H00-
4;7719134;wal1666635;142756;122056;6150;56001A03-
1;7721084;wal1661355;149577;116499;6534;56078B112
9;7720905;wal1662752;143973;114400;6530;56078A00-
14;7719330;wal1669322;140749;102217;6500;56005A022
13;7719319;wal1667120;142695;97759;6500;56005C00-
49;7721497;wal1661849;157535;114212;6120;56086B200
39;7721497;wal1661860;157512;114297;6120;56086B200
6;7721453;wal1661864;152957;115538;6120;56086A214
46;7721565;wal1661865;155097;112100;6120;56086B01-
1;7721564;wal1661866;150110;112677;6120;56086D000
15;7721563;wal1661867;151733;109945;6120;56086C010
31;7721501;wal1661873;157171;113995;6120;56086B200
8;7720873;wal1661891;135020;76815;6594;56051G09-
7;7721499;wal1661900;150367;112726;6120;56086D000
7;7719160;wal1668802;142646;122582;6150;56001A03-
5;7719160;wal1668808;142631;122584;6150;56001A03-
3;7719160;wal1668813;142616;122585;6150;56001A03-
14;7719112;wal1668819;143345;123518;6150;56001A300
15;7719341;wal1668829;145235;106987;6511;56005H01-
4;7719396;wal1667204;140844;102935;6500;56005A010
36;7719396;wal1667207;141002;103096;6500;56005A010
1;7719003;wal1667904;143171;121649;6150;56001A411
67;7719002;wal1667908;143483;121691;6150;56001A00-
78;7721479;wal1661362;155605;111893;6120;56086B042
5;7721168;wal1661388;145760;112258;6531;56078C000
3;7721479;wal1661390;155452;112499;6120;56086B000
47;7721543;wal1661392;155468;115356;6120;56086B111
10;7721543;wal1661394;155728;115148;6120;56086B111
3;7721542;wal1661397;154304;110932;6120;56086B081
1;7721544;wal1661415;152142;113883;6120;56086A10-
16;7721494;wal1661427;151230;112378;6120;56086A000
5;7720891;wal1661442;143669;114614;6530;56078A02-
2;7719004;wal1665948;143962;121675;6150;56001A01-
138;7719004;wal1665952;144085;120863;6150;56001A10-
1;7721133;wal1662813;149072;114258;6534;56078B010
2;7720898;wal1662868;143567;114561;6530;56078A222
12;7721392;wal1662882;152259;111974;6120;56086A010
69;7719001;wal1668131;143914;122125;6150;56001A01-
19;7719116;wal1668135;143300;121354;6150;56001A411
78;7719428;wal1668141;143112;106856;6511;56005H112
7;7719426;wal1668160;140761;102503;6500;56005A022
141;7721046;wal1662900;142133;112415;6533;56078H00-
12;7720984;wal1661999;144610;114097;6530;56078A01-
6;7721460;wal1662294;155435;112559;6120;56086B000
5;7721460;wal1662297;155434;112544;6120;56086B000
18;7721460;wal1662300;155485;112578;6120;56086B000
21;7721462;wal1662340;152754;113540;6120;56086A39-
107;7721571;wal1662344;154865;111903;6120;56086B081
6;7721570;wal1662349;154611;115231;6120;56086B121
17;7719315;wal1667266;140388;103033;6500;56005A00-
11;7719315;wal1667273;140337;102997;6500;56005A00-
37;7719424;wal1667295;140797;102924;6500;56005A010
107;7721572;wal1662399;154638;114701;6120;56086B121
23;7719003;wal1665322;143049;121645;6150;56001A411
69;7719071;wal1665325;142060;123067;6150;56001A04-
289;7719003;wal1665370;140262;121821;6150;56001A21-
234;7719004;wal1665989;143948;120388;6150;56001A111
7;7721935;wal1690886;135949;98852;6470;56088B00-
178;7721040;wal1955000;149587;115789;6534;56078B112
66;7766520;wal1945363;134654;105283;6560;56022E062
5;7720002;wal1660028;146159;81833;6460;56016A00-
19;7721478;wal1660857;156461;115380;6120;56086B132
95;7720954;wal1660884;144545;114223;6530;56078A00-
4;7721027;wal1660886;147366;109927;6536;56078D022
19;7721398;wal1660106;152384;112165;6120;56086A010
46;7720420;wal1659497;146910;92706;6440;56029A012
66;7720360;wal1659503;131824;110736;6560;56022A011
159;7720520;wal1659513;143482;118510;6540;56044D110
14;7720044;wal1659216;139883;90194;6460;56016A282
11;7720478;wal1659235;150895;101939;6440;56029D000
1;7720557;wal1659252;142793;114929;6540;56044A00-
10;7720404;wal1659271;145942;97825;6440;56029B090
50;7721414;wal1660690;151341;111412;6120;56086A02-
20;7721414;wal1660692;151551;111621;6120;56086A02-
82;7721478;wal1660699;156109;114813;6120;56086B132
2;7719449;wal1668357;142752;97667;6500;56005C00-
6;7719447;wal1668365;144069;101272;6500;56005B00-
