house_number_sans_lettre;best_street_id;best_address_id;x_31370;y_31370;best_postal_code;cd_sector
40;122314;vlg202918;239721;176741;3620;73042A032
45;123920;vlg202925;255681;159395;3791;73109D09-
32;122208;vlg202998;224466;170783;3724;73040D00-
1;122792;vlg203007;241971;167889;3770;73066E00-
255;123678;vlg203010;242576;185598;3630;73107A302
24;122812;vlg203081;234164;165020;3770;73066H00-
134;122088;vlg203121;226336;173468;3730;73032C091
32;122963;vlg203200;227116;165322;3700;73083A012
20;123325;vlg203213;218768;170464;3830;73098A191
29;122453;vlg203241;237344;175927;3620;73042E00-
70;122794;vlg203255;237702;165275;3770;73066F012
34;122488;vlg203259;240131;177189;3620;73042A311
206;122448;vlg203267;238411;173349;3620;73042D00-
3;123689;vlg203296;244200;180118;3631;73107H090
34;123659;vlg203317;245637;188833;3630;73107E090
15;122536;vlg203391;236899;175613;3620;73042E012
22;123692;vlg203453;243453;188108;3630;73107D201
5;123394;vlg203478;216357;171201;3830;73098A393
70;121421;vlg203543;233655;174197;3746;73006E00-
19;122249;vlg203572;222422;170042;3723;73040E000
3;123755;vlg203580;241668;183998;3630;73107A112
14;122242;vlg203588;223922;171933;3722;73040B00-
114;121194;vlg203706;214544;172569;3570;73001A182
187;123721;vlg203733;243654;186345;3630;73107D123
57;122350;vlg203740;240185;175926;3620;73042A001
16;123731;vlg203742;241650;183134;3630;73107B01-
555;123123;vlg203769;229170;160455;3700;73083K013
11;121681;vlg203806;235052;174560;3740;73006F00-
169;122287;vlg203830;239866;176688;3620;73042A032
162;122448;vlg203835;238385;173649;3620;73042D00-
4;123803;vlg203836;242998;188292;3630;73107D201
21;122159;vlg203841;224366;173389;3721;73040C00-
20;121548;vlg203902;230583;173694;3740;73006A020
5;121331;vlg203903;234800;174407;3740;73006F00-
37;123329;vlg203970;213693;171212;3832;73098D082
24;123571;vlg203973;243054;184668;3630;73107A042
19;122160;vlg203980;224163;173284;3721;73040C00-
9;121744;vlg204078;214649;166538;3840;73009M00-
5;121582;vlg204105;231622;177665;3740;73006C011
5;122459;vlg204149;243268;179825;3621;73042B022
95;122227;vlg204153;221992;174430;3720;73040A091
63;121234;vlg204155;214535;172668;3570;73001A182
47;121501;vlg204158;230906;173972;3740;73006A00-
11;121622;vlg204319;235120;171610;3740;73006J091
9;121292;vlg204378;234656;172919;3740;73006G000
23;122393;vlg204385;239748;177001;3620;73042A032
153;123119;vlg204411;226237;163240;3700;73083A503
85;123111;vlg204423;223776;159390;3700;73083M00-
51;123826;vlg204488;243938;181947;3631;73107G29-
50;122788;vlg204624;237656;165511;3770;73066F012
52;123041;vlg204681;227895;164205;3700;73083A123
2;122721;vlg204721;237253;167180;3770;73066A012
8;121588;vlg204725;231696;175475;3740;73006C052
19;122298;vlg204736;238608;176399;3620;73042A042
17;121501;vlg204738;230820;173914;3740;73006A00-
11;122259;vlg204739;223277;167479;3724;73040D08-
30;121721;vlg204741;212966;166232;3840;73009N002
175;122473;vlg204777;239126;173286;3620;73042D00-
45;123402;vlg204825;219867;169445;3830;73098A10-
8;123240;vlg204840;223777;159250;3700;73083M00-
50;123424;vlg204856;242353;187327;3630;73107D201
20;123472;vlg204860;244460;185941;3630;73107C00-
8;121878;vlg204863;215832;160849;3870;73022A001
50;121330;vlg204894;232924;169296;3740;73006L0PN
13;123421;vlg204965;242640;188298;3630;73107D201
38;123206;vlg205011;225826;160344;3700;73083L00-
1;122213;vlg205029;224238;170123;3724;73040D091
84;121903;vlg205043;220232;161439;3870;73022K09-
31;121205;vlg205073;214787;173178;3570;73001A182
56;122248;vlg205090;221971;171831;3723;73040E112
28;121829;vlg205094;218696;166649;3840;73009A019
3;123478;vlg205204;242818;186566;3630;73107C101
23;121676;vlg205209;231245;175718;3740;73006C001
25;123643;vlg205253;242589;186258;3630;73107C101
122;121877;vlg205300;212613;158905;3870;73022L000
14;122796;vlg205301;241747;167929;3770;73066E00-
54;122512;vlg205361;238658;175771;3620;73042A091
6;121355;vlg205374;230618;169974;3740;73006M000
32;123063;vlg205409;225442;162531;3700;73083B012
50;123213;vlg205507;226322;163492;3700;73083A503
2;121542;vlg205515;230536;174878;3740;73006A030
5;123104;vlg205540;228774;159610;3700;73083K10-
10;122363;vlg205546;238617;174018;3620;73042D012
50;121407;vlg205561;237593;171547;3740;73006H00-
82;121261;vlg205564;213383;174232;3570;73001A192
44;123381;vlg205638;218501;171657;3830;73098A022
31;121866;vlg205702;215189;164028;3870;73022F09-
5;121683;vlg205737;231177;170206;3740;73006M000
13;122597;vlg205920;242353;178948;3621;73042B032
62;121742;vlg205922;215431;166658;3840;73009M00-
11;122809;vlg205940;237955;165640;3770;73066F012
1;123072;vlg205950;225467;162396;3700;73083B012
5;122094;vlg205969;227343;168050;3730;73032D183
53;121265;vlg206005;215596;175049;3570;73001A001
2;121677;vlg206024;230553;173650;3740;73006A020
52;123269;vlg206052;228659;160079;3700;73083K10-
15;122486;vlg206069;237289;179784;3620;73042A516
13;121817;vlg206087;218889;163756;3840;73009H090
4;122110;vlg206120;226208;170784;3732;73032E09-
95;122208;vlg206141;224258;171308;3724;73040D00-
34;122029;vlg206144;226513;169360;3730;73032D091
20;121271;vlg206153;215578;174979;3570;73001A023
13;121987;vlg206165;228609;172065;3730;73032A012
12;122913;vlg206210;225543;162369;3700;73083B012
66;122845;vlg206260;232024;165984;3770;73066J00-
21;122745;vlg206318;236843;167527;3770;73066A000
37;123772;vlg206423;245680;181483;3631;73107H090
13;123670;vlg206435;243290;185340;3630;73107A053
7;121425;vlg206545;229910;175520;3740;73006A122
19;122611;vlg206566;241869;178742;3620;73042C012
62;122224;vlg206579;224350;170030;3724;73040D091
27;123255;vlg206586;227065;163895;3700;73083A001
34;122068;vlg206618;228328;173980;3730;73032A10-
24;123764;vlg206638;244256;186030;3630;73107C00-
94;121710;vlg206688;214405;166882;3840;73009M010
56;122920;vlg206695;227628;165907;3700;73083E000
52;122812;vlg206764;234046;165302;3770;73066H091
73;121299;vlg206769;230983;168911;3740;73006M012
20;121385;vlg206773;230670;174096;3740;73006A00-
22;122034;vlg206776;227321;173511;3730;73032A180
4;122235;vlg206796;223074;167580;3724;73040D08-
116;121892;vlg206839;212625;159361;3870;73022L000
314;123721;vlg206850;243350;185314;3630;73107A053
13;121205;vlg206851;214938;173071;3570;73001A182
31;123292;vlg206901;227848;166803;3700;73083E091
40;123506;vlg206907;243393;183683;3630;73107A001
183;123678;vlg206967;242911;186382;3630;73107C101
1;121614;vlg207042;234969;174723;3740;73006F00-
14;121502;vlg207043;232010;172192;3742;73006N000
1;122062;vlg207117;228230;173771;3730;73032A116
5;122076;vlg207148;226983;174472;3730;73032A180
51;122114;vlg207171;228681;171122;3730;73032A023
30;121802;vlg207197;212836;167094;3840;73009N000
16;123381;vlg207198;218673;171443;3830;73098A022
38;121460;vlg207216;227659;175703;3740;73006B099
8;121216;vlg207232;215885;173867;3570;73001A001
4;123485;vlg207283;242504;187485;3630;73107D201
57;122228;vlg207460;224536;173307;3721;73040C00-
2;122764;vlg207491;239423;169334;3770;73066D00-
45;123909;vlg207584;247682;161963;3798;73109A000
13;122177;vlg207592;224891;170549;3724;73040D091
9;121274;vlg207617;213842;173969;3570;73001A101
13;123184;vlg207618;225965;163652;3700;73083A503
15;121273;vlg207638;213699;173619;3570;73001A101
53;122410;vlg207653;238738;173731;3620;73042D00-
14;122768;vlg207702;238023;165229;3770;73066F001
24;121281;vlg207771;215643;174004;3570;73001A001
23;123271;vlg207861;223712;159684;3700;73083M00-
13;122898;vlg207876;226913;163480;3700;73083A422
46;121991;vlg207903;229413;172218;3730;73032A000
64;123722;vlg207924;241331;182258;3630;73107B0AP
30;123471;vlg207951;242243;187548;3630;73107D201
455;123006;vlg208011;225986;166046;3700;73083A221
618;123678;vlg208058;241235;182955;3630;73107B01-
15;121481;vlg208093;231578;177131;3740;73006C011
129;121211;vlg208103;213042;176491;3570;73001A391
68;122473;vlg208127;238776;173781;3620;73042D00-
18;123145;vlg208223;226770;163389;3700;73083A503
46;122068;vlg208287;228315;174075;3730;73032A10-
48;122069;vlg208298;228668;168881;3730;73032A201
36;123602;vlg208340;243231;187753;3630;73107D201
60;122594;vlg208355;240028;176082;3620;73042A001
39;121358;vlg208368;226817;177489;3740;73006B102
122;121212;vlg208436;214333;175327;3570;73001A291
52;123258;vlg208485;231681;162011;3700;73083H00-
4;123757;vlg208488;242089;188128;3630;73107D222
39;123466;vlg208507;244014;184447;3630;73107A001
36;121991;vlg208553;229346;172106;3730;73032A000
31;121632;vlg208566;230478;173872;3740;73006A020
38;122245;vlg208592;221580;173133;3720;73040A00-
26;122739;vlg208619;233796;164626;3770;73066H00-
29;123618;vlg208620;246205;188721;3630;73107F000
8;121291;vlg208667;233140;172677;3740;73006D012
90;122545;vlg208801;238976;177283;3620;73042A053
21;121154;vlg208805;215016;175320;3570;73001A052
4;122102;vlg208855;228602;171209;3730;73032A023
3;123793;vlg208883;243274;186005;3630;73107C112
20;121177;vlg208887;216002;174351;3570;73001A001
124;121898;vlg208955;219480;163074;3870;73022H09-
397;123536;vlg208998;242413;182947;3630;73107B090
1;122074;vlg209015;227975;172081;3730;73032A000
65;122412;vlg209064;236664;176153;3620;73042E00-
11;123496;vlg209080;242778;186780;3630;73107C101
11;123683;vlg209113;245436;180155;3631;73107H00-
69;123659;vlg209139;246124;188673;3630;73107F000
45;121758;vlg209145;219665;166827;3840;73009A091
15;123001;vlg209147;225686;160023;3700;73083L00-
11;123291;vlg209167;227483;164598;3700;73083A303
21;122365;vlg209194;240405;176090;3620;73042A001
18;123321;vlg209227;227810;164445;3700;73083A022
438;123678;vlg209254;241932;184689;3630;73107A101
86;122742;vlg209258;238046;164960;3770;73066F001
34;122945;vlg209306;226811;163648;3700;73083A041
26;121527;vlg209341;230792;174169;3740;73006A00-
22;123748;vlg209353;242846;184584;3630;73107A042
10;122689;vlg209375;233464;165435;3770;73066H091
16;122216;vlg209422;221314;173103;3720;73040A012
407;123721;vlg209444;243204;184276;3630;73107A001
42;121161;vlg209487;213956;173906;3570;73001A101
5;123210;vlg209492;227470;163923;3700;73083A001
3;123738;vlg209516;242576;185205;3630;73107A302
15;122087;vlg209550;228455;171336;3730;73032A023
12;123278;vlg209614;227579;164906;3700;73083A303
198;123290;vlg209671;227364;164969;3700;73083A303
29;123458;vlg209673;241689;182341;3630;73107B0AP
78;121496;vlg209761;231980;171620;3742;73006N000
112;122972;vlg209794;228196;164707;3700;73083A132
22;121852;vlg209804;212958;167204;3840;73009N000
4;121202;vlg209808;213590;172357;3570;73001A182
95;123765;vlg209828;246608;187112;3630;73107E000
15;123265;vlg209889;227767;164225;3700;73083A022
22;123691;vlg209943;242820;188499;3630;73107D201
70;121294;vlg209996;227403;178023;3740;73006B191
31;123434;vlg210036;241859;184851;3630;73107A123
177;122859;vlg210121;234488;166384;3770;73066B09-
10;122974;vlg210175;226997;163804;3700;73083A001
49;121225;vlg210207;214415;176178;3570;73001A291
13;121862;vlg210224;214341;159025;3870;73022B09-
84;122919;vlg210294;228077;165819;3700;73083E091
18;121624;vlg210357;231822;172031;3742;73006N000
164;123214;vlg210465;225860;162871;3700;73083B012
155;122597;vlg210477;242569;179882;3621;73042B032
13;122969;vlg210485;227331;163232;3700;73083A401
6;121710;vlg210491;214279;167117;3840;73009M010
2;123374;vlg210535;218236;170437;3830;73098A00-
13;121711;vlg210611;218238;164770;3840;73009H090
7;121287;vlg210651;229343;176140;3740;73006A11-
42;123658;vlg210677;246060;188385;3630;73107E000
185;123295;vlg210688;231326;163861;3700;73083G100
231;121500;vlg210691;233304;173131;3740;73006D00-
9;121880;vlg210692;214103;162386;3870;73022G091
3;121662;vlg210722;234981;174808;3740;73006F01-
85;121381;vlg210738;230567;174633;3740;73006A030
52;123498;vlg210811;246320;187602;3630;73107E000
83;122783;vlg210831;239085;166015;3770;73066F101
16;122225;vlg210877;224605;173269;3721;73040C00-
21;121484;vlg210948;232992;173461;3740;73006D00-
6;121631;vlg210970;234873;174727;3740;73006F00-
8;123136;vlg210992;224120;164416;3700;73083P00-
29;121209;vlg211018;217120;174453;3570;73001A012
1;122999;vlg211039;227209;163936;3700;73083A001
23;123585;vlg211053;243398;188449;3630;73107D201
29;121523;vlg211079;230260;173702;3740;73006A21-
4;123373;vlg211096;215489;171110;3832;73098D091
20;123344;vlg211149;218853;170214;3830;73098A191
306;121572;vlg211205;233448;170443;3740;73006K000
104;122625;vlg211206;240765;177318;3620;73042A311
7;121798;vlg211213;220188;168027;3840;73009C00-
11;121820;vlg211241;222616;165100;3840;73009F080
15;121338;vlg211242;230604;174933;3740;73006A030
28;123668;vlg211263;241785;182388;3630;73107B01-
22;121857;vlg211283;216681;166383;3840;73009L09-
19;123006;vlg211309;226909;164172;3700;73083A051
105;123515;vlg211315;245157;182255;3631;73107G000
75;123159;vlg211340;230527;162085;3700;73083J000
49;121737;vlg211422;219037;166612;3840;73009A019
16;123078;vlg211437;231249;162739;3700;73083G00-
63;122402;vlg211494;240233;176597;3620;73042A001
84;122661;vlg211570;235722;169178;3770;73066C000
41;123698;vlg211577;244006;186956;3630;73107D000
34;122348;vlg211631;238553;177198;3620;73042A053
17;121427;vlg211638;228505;177261;3740;73006B102
13;122830;vlg211676;234305;163825;3770;73066H091
16;123712;vlg211682;246479;183321;3631;73107G112
12;123342;vlg211718;218105;170505;3830;73098A00-
96;122859;vlg211767;235214;166855;3770;73066B00-
16;122574;vlg211807;242085;177990;3620;73042A415
27;123755;vlg211827;241706;184187;3630;73107A112
7;121357;vlg211846;232993;171454;3740;73006K012
5;123633;vlg211910;243569;185562;3630;73107C122
140;122114;vlg211911;227746;169572;3730;73032B000
128;123012;vlg211956;227613;164954;3700;73083A303
13;123100;vlg212000;230317;162119;3700;73083J000
8;123564;vlg212010;243603;188393;3630;73107D201
56;121498;vlg212014;234643;175268;3740;73006F01-
82;121752;vlg212042;222029;166639;3840;73009E000
217;122769;vlg212054;239914;169857;3770;73066D08-
8;121682;vlg212072;237493;171236;3740;73006H00-
179;121572;vlg212086;232396;171678;3742;73006N090
10;121431;vlg212099;231446;176954;3740;73006C043
128;123424;vlg212124;241949;187500;3630;73107D201
152;123721;vlg212125;243571;186323;3630;73107D112
21;123479;vlg212134;242892;188078;3630;73107D201
50;121175;vlg212138;213620;173931;3570;73001A101
6;123586;vlg212150;241621;182839;3630;73107B01-
5;121226;vlg212235;216528;175410;3570;73001A0AA
15;123095;vlg212273;225438;162262;3700;73083B012
27;122843;vlg212302;234986;167245;3770;73066B00-
110;123290;vlg212321;227386;164815;3700;73083A303
3;121554;vlg212424;231053;174212;3740;73006A011
8;121321;vlg212425;231884;175220;3740;73006C091
6;122666;vlg212480;237680;165992;3770;73066F012
29;123174;vlg212500;226247;164775;3700;73083A202
12;123752;vlg212502;244047;186016;3630;73107C00-
37;122298;vlg212544;238512;176567;3620;73042A042
11;123347;vlg212635;217041;171396;3830;73098A393
9;122804;vlg212651;236725;164782;3770;73066G112
8;123245;vlg212702;227164;164227;3700;73083A011
94;121213;vlg212706;216408;175431;3570;73001A0AA
4;121484;vlg212720;232992;173246;3740;73006D00-
27;123414;vlg212731;243221;188461;3630;73107D201
56;123192;vlg212804;224412;164244;3700;73083P012
74;121484;vlg212864;232860;174008;3740;73006D091
23;121580;vlg212898;229980;174768;3740;73006A122
187;122870;vlg212917;237962;165905;3770;73066F012
26;122052;vlg212989;228014;171453;3730;73032A000
21;122549;vlg212990;241402;176815;3620;73042A322
4;122258;vlg213071;222645;170367;3723;73040E000
40;121893;vlg213085;214447;162053;3870;73022G082
12;122779;vlg213132;236000;169917;3770;73066C000
144;123689;vlg213174;245273;180028;3631;73107H00-
25;122202;vlg213182;223126;168852;3724;73040D08-
1;123798;vlg213210;242563;184356;3630;73107A101
1;121916;vlg213253;213799;161783;3870;73022G082
28;122920;vlg213356;227537;165695;3700;73083E000
51;122834;vlg213363;235106;167660;3770;73066B09-
2;123314;vlg213372;227292;163853;3700;73083A001
60;121161;vlg213374;213760;173848;3570;73001A101
6;123651;vlg213387;240884;186234;3630;73107A134
22;121326;vlg213389;231613;170433;3740;73006M099
69;123515;vlg213405;244888;182034;3631;73107G000
8;121316;vlg213411;231209;173332;3740;73006A052
38;122843;vlg213529;235055;167215;3770;73066B00-
43;123799;vlg213536;246462;188901;3630;73107F000
61;122006;vlg213542;228152;171241;3730;73032A000
4;122169;vlg213589;220984;173583;3720;73040A012
9;122053;vlg213612;228916;171630;3730;73032A000
27;121896;vlg213691;217872;160797;3870;73022J090
46;123632;vlg213713;243769;185301;3630;73107C122
9;123315;vlg213723;227862;163210;3700;73083A401
38;122845;vlg213743;232104;166195;3770;73066J00-
9;123415;vlg213747;244718;187006;3630;73107D022
6;121677;vlg213760;230570;173637;3740;73006A020
2;122052;vlg213767;228131;171314;3730;73032A000
16;122029;vlg213788;226379;169198;3730;73032D00-
29;123123;vlg213800;226965;163213;3700;73083A422
96;122521;vlg213885;239213;176221;3620;73042A032
25;122260;vlg213941;238604;172965;3620;73042D00-
236;123123;vlg213946;228104;161864;3700;73083K091
37;123427;vlg213979;242912;184355;3630;73107A042
24;121824;vlg214016;214604;167596;3840;73009M091
135;121423;vlg214017;227902;176095;3740;73006B001
16;122814;vlg214029;238177;165551;3770;73066F001
13;121213;vlg214085;216714;174819;3570;73001A012
41;123360;vlg214102;220026;170139;3830;73098A10-
31;123206;vlg214123;225890;160411;3700;73083L00-
143;123571;vlg214126;242581;185058;3630;73107A302
137;122666;vlg214130;236504;164937;3770;73066G112
169;122088;vlg214131;226417;173932;3730;73032C091
7;121421;vlg214160;233697;173653;3746;73006E091
35;122057;vlg214215;228852;170781;3730;73032A084
43;122184;vlg214285;221414;173461;3720;73040A012
3;123783;vlg214298;243658;184130;3630;73107A001
24;122021;vlg214301;228096;172804;3730;73032A091
2;123335;vlg214310;217714;170426;3830;73098A01-
93;122206;vlg214313;225035;171084;3724;73040D091
12;123745;vlg214322;241906;186545;3630;73107A330
21;123031;vlg214375;227078;163820;3700;73083A001
31;123502;vlg214388;241315;184950;3630;73107A123
39;123658;vlg214417;245998;188428;3630;73107E000
116;122287;vlg214426;239985;176575;3620;73042A001
25;122999;vlg214440;227162;163880;3700;73083A001
4;122916;vlg214489;228002;164302;3700;73083A101
28;121202;vlg214557;213377;172308;3570;73001A182
22;123578;vlg214564;242558;188047;3630;73107D201
9;122301;vlg214623;240207;176451;3620;73042A001
22;123614;vlg214689;242836;184918;3630;73107A302
58;123128;vlg214710;227401;164121;3700;73083A001
47;121406;vlg214724;229632;174764;3740;73006A122
6;123667;vlg214732;243085;185721;3630;73107A302
7;121417;vlg214774;235214;175046;3740;73006F01-
1;121481;vlg214791;231415;177062;3740;73006C011
20;122527;vlg214806;242432;178533;3620;73042C001
24;121645;vlg214819;237126;171544;3740;73006H00-
14;122079;vlg214837;229089;172111;3730;73032A1MA
28;123030;vlg214950;229520;160696;3700;73083K00-
11;122882;vlg214956;232029;168083;3770;73066K00-
54;121508;vlg214970;229873;173592;3740;73006A203
9;123638;vlg214994;242910;187769;3630;73107D201
19;123175;vlg214997;227184;164447;3700;73083A011
8;123082;vlg215058;223642;158994;3700;73083M00-
23;123349;vlg215074;217936;169542;3830;73098B09-
114;123643;vlg215105;242247;186573;3630;73107A330
2;123638;vlg215135;243174;187958;3630;73107D201
1;123244;vlg215139;226423;163300;3700;73083A503
130;122666;vlg215152;236772;165172;3770;73066G001
31;123851;vlg215153;254524;161194;3790;73109B012
27;123221;vlg215253;226833;163163;3700;73083A503
108;123006;vlg215289;226627;164345;3700;73083A202
3;123695;vlg215365;242309;181775;3630;73107B00-
56;123637;vlg215370;241908;187623;3630;73107D201
53;123333;vlg215384;218296;172178;3830;73098A20-
58;121438;vlg215393;227767;177720;3740;73006B10-
248;121500;vlg215468;233567;173155;3746;73006E091
21;123097;vlg215495;224017;159114;3700;73083M00-
25;123319;vlg215501;227734;163264;3700;73083A401
41;122071;vlg215544;229165;171190;3730;73032A000
51;121684;vlg215598;230774;174717;3740;73006A030
37;123399;vlg215668;217194;170876;3830;73098A393
83;122555;vlg215670;241676;178402;3620;73042A415
49;122530;vlg215693;238750;176267;3620;73042A042
11;121723;vlg215694;213979;166753;3840;73009M010
341;123515;vlg215731;246800;182944;3631;73107G10-
459;123127;vlg215751;230939;165056;3700;73083F081
11;122175;vlg215811;224220;172936;3721;73040C00-
2;121640;vlg215906;231414;177827;3740;73006C074
98;121892;vlg215926;212767;159455;3870;73022L000
5;121695;vlg215932;218616;166265;3840;73009A00-
58;121391;vlg216011;231871;176040;3740;73006C001
61;121169;vlg216127;216377;174864;3570;73001A0AA
30;122877;vlg216135;239102;166157;3770;73066F101
62;121275;vlg216205;214160;174443;3570;73001A082
147;123601;vlg216211;241974;185823;3630;73107A330
25;122006;vlg216248;228538;171356;3730;73032A023
28;122769;vlg216262;237076;167917;3770;73066A000
393;123295;vlg216264;231948;162168;3700;73083H00-
367;122287;vlg216272;239200;177219;3620;73042A032
64;121492;vlg216278;230831;172596;3740;73006A099
14;121147;vlg216339;213633;172537;3570;73001A182
46;121748;vlg216346;214007;167080;3840;73009M010
112;122473;vlg216401;239001;173485;3620;73042D00-
31;123273;vlg216414;227939;163115;3700;73083A401
23;121391;vlg216424;231714;175951;3740;73006C001
28;122745;vlg216531;236939;167567;3770;73066A000
70;123365;vlg216668;219400;172189;3830;73098A290
11;121988;vlg216691;228214;172041;3730;73032A012
56;121228;vlg216705;214630;175547;3570;73001A291
100;123513;vlg216735;243525;185716;3630;73107C112
89;123437;vlg216820;242386;184696;3630;73107A101
51;121348;vlg216833;232060;175929;3740;73006C001
18;123088;vlg216851;224326;166364;3700;73083R09-
47;122999;vlg216868;227195;163801;3700;73083A001
12;123216;vlg216881;227219;163097;3700;73083A401
49;121147;vlg216915;213455;172871;3570;73001A182
8;123307;vlg216951;227542;166277;3700;73083E000
17;122016;vlg216983;228903;172013;3730;73032A000
60;122671;vlg217023;242002;167564;3770;73066E00-
4;121765;vlg217058;218399;166063;3840;73009A00-
48;123510;vlg217087;243019;186008;3630;73107C112
438;122911;vlg217105;227326;166906;3700;73083D001
32;123658;vlg217119;246020;188474;3630;73107E090
331;123515;vlg217135;246777;182905;3631;73107G10-
18;121242;vlg217186;216719;173971;3570;73001A034
18;121708;vlg217204;221777;164511;3840;73009F00-
43;123265;vlg217210;227846;164252;3700;73083A022
20;121498;vlg217236;234779;174913;3740;73006F01-
3;123199;vlg217266;228399;162452;3700;73083A472
20;122282;vlg217276;237538;175936;3620;73042E00-
48;122068;vlg217278;228287;174065;3730;73032A10-
34;122602;vlg217280;238253;173211;3620;73042D00-
1;121961;vlg217292;215981;160444;3870;73022A012
4;123192;vlg217345;224168;164466;3700;73083P00-
130;122516;vlg217390;241952;175988;3620;73042A112
10;121337;vlg217392;230406;174945;3740;73006A030
49;121799;vlg217396;221563;169036;3840;73009D012
22;122300;vlg217406;238856;174890;3620;73042E11-
27;121177;vlg217471;215886;174175;3570;73001A001
43;123001;vlg217486;225844;159895;3700;73083L00-
30;122403;vlg217513;243383;179779;3621;73042B022
10;121210;vlg217645;216018;173833;3570;73001A001
13;121398;vlg217654;231227;176731;3740;73006C011
25;121916;vlg217839;213962;161983;3870;73022G082
61;123501;vlg217903;245812;188327;3630;73107E090
35;121704;vlg217929;215110;167320;3840;73009M00-
18;123124;vlg217979;227146;163441;3700;73083A434
