house_number_sans_lettre;best_street_id;best_address_id;x_31370;y_31370;best_postal_code;cd_sector
29;66843;vlg206882;102431;209296;9968;43002B000
17;67541;vlg206922;87967;211013;9991;43010C03-
6;66743;vlg207018;106739;212587;9960;43002A032
5;67824;vlg207143;110174;209448;9060;43018A142
8;67370;vlg207149;89912;206808;9991;43010C081
29;67732;vlg207186;111191;210521;9060;43018A012
60;67307;vlg207203;88427;211451;9991;43010C040
64;67160;vlg207269;95067;209477;9900;43005A401
5;66877;vlg207315;101901;213940;9968;43002C000
5;67304;vlg207341;84742;211200;9990;43010A402
59;66760;vlg207416;102765;209192;9968;43002B000
31;67104;vlg207688;93219;208799;9900;43005A041
110;67528;vlg207872;91928;207020;9991;43010C191
3;67798;vlg207940;110134;211389;9060;43018A19-
64;67285;vlg207945;86305;212092;9990;43010A091
7;66732;vlg208096;103835;208104;9968;43002B090
83;66844;vlg208128;103240;209786;9968;43002B000
113;67712;vlg208191;111578;209740;9060;43018A012
42;67193;vlg208318;97874;208650;9971;43007B022
38;67365;vlg208362;85048;211589;9990;43010A430
16;67660;vlg208434;96338;215435;9982;43014C10-
118;67050;vlg208466;95515;207969;9900;43005A022
68;67727;vlg208551;111063;209570;9060;43018A044
67;67214;vlg208563;98802;210044;9971;43007B00-
61;66931;vlg208591;90663;210621;9900;43005A101
21;66838;vlg208910;106703;212726;9960;43002A032
28;66922;vlg208936;91837;209612;9900;43005A303
2;67488;vlg209007;84878;210458;9990;43010A021
27;67663;vlg209051;92961;219073;9981;43014B09-
93;66953;vlg209136;92481;209483;9900;43005A31-
11;67355;vlg209185;86752;210420;9990;43010A073
11;67703;vlg209217;109850;209603;9060;43018A142
54;67135;vlg209348;94164;208378;9900;43005A00-
18;66963;vlg209564;93216;209070;9900;43005A050
12;67190;vlg209599;98311;208386;9971;43007B022
42;67478;vlg209600;89458;210676;9991;43010C052
158;67585;vlg209694;91358;214904;9980;43014A00-
44;67621;vlg209820;93838;213818;9980;43014A09-
38;66886;vlg210080;108371;212750;9960;43002A01-
13;67140;vlg210099;93977;208883;9900;43005A01-
15;67134;vlg210194;95100;208405;9900;43005A401
32;67293;vlg210201;84987;210175;9990;43010A021
7;67442;vlg210306;85753;209009;9990;43010A112
45;67108;vlg210436;95254;208326;9900;43005A401
86;67727;vlg210544;111063;209570;9060;43018A044
12;67247;vlg210775;99190;208145;9971;43007B091
13;67766;vlg210904;111549;210560;9060;43018A012
24;67114;vlg211128;94722;207984;9900;43005A022
146;66954;vlg211140;94638;208528;9900;43005A01-
90;67135;vlg211148;94328;208297;9900;43005A00-
267;67104;vlg211254;92000;208988;9900;43005A303
14;67494;vlg211297;83435;215349;9992;43010B09-
13;66851;vlg211401;103842;216436;9961;43002D00-
51;67699;vlg211694;110022;209858;9060;43018A101
4;67648;vlg211715;88703;215196;9980;43014A08-
110;66886;vlg211720;109094;213048;9960;43002A01-
16;67349;vlg211801;89337;208628;9991;43010C081
6;67517;vlg211805;84831;207488;9990;43010A19-
14;66772;vlg211808;104662;218139;9961;43002D082
25;67200;vlg211984;96914;215441;9970;43007A10-
234;67286;vlg212062;84352;210214;9990;43010A08-
81;67030;vlg212147;93411;208701;9900;43005A041
25;67462;vlg212264;81269;211571;9990;43010A201
4;66895;vlg212300;104723;216912;9961;43002D00-
22;67823;vlg212368;110062;209473;9060;43018A142
232;67286;vlg212486;84318;210005;9990;43010A08-
233;67142;vlg212488;92632;207677;9900;43005A072
48;67183;vlg212562;97958;208248;9971;43007B022
2;66890;vlg212564;107754;210746;9960;43002A020
52;67346;vlg212572;81610;211971;9990;43010A201
13;67104;vlg212683;93264;208775;9900;43005A041
34;67345;vlg212854;87428;211116;9990;43010A01-
6;67774;vlg213009;110907;210900;9060;43018A033
34;67382;vlg213150;83472;212054;9990;43010A092
17;67612;vlg213422;96505;215934;9982;43014C091
7;67044;vlg213426;91937;209715;9900;43005A303
2;67380;vlg213514;90075;210676;9991;43010C052
13;67366;vlg213657;85027;211533;9990;43010A430
2;67723;vlg213851;110668;209976;9060;43018A020
15;66941;vlg213934;93611;207832;9900;43005A03-
4;66803;vlg214015;105690;214557;9960;43002A09-
11;66724;vlg214024;101812;213534;9968;43002C000
5;67395;vlg214104;88852;209494;9991;43010C10-
47;67286;vlg214135;85031;211209;9990;43010A402
20;67503;vlg214159;85473;210187;9990;43010A021
2;66793;vlg214181;101581;213564;9968;43002C000
19;67792;vlg214354;114032;211198;9060;43018A081
48;67627;vlg214370;90932;214632;9980;43014A00-
3;66782;vlg214372;101462;215074;9968;43002C090
6;67366;vlg214525;84884;211637;9990;43010A430
43;67416;vlg214674;86622;208811;9990;43010A19-
48;67050;vlg214755;94874;208004;9900;43005A022
20;67816;vlg214885;109969;209591;9060;43018A142
16;66751;vlg214981;107241;213581;9960;43002A001
24;66947;vlg215012;91417;209622;9900;43005A303
2;67620;vlg215116;97014;218548;9988;43014E090
27;67816;vlg215166;110002;209602;9060;43018A142
7;67781;vlg215214;109943;210536;9060;43018A13-
15;67232;vlg215246;99990;210983;9971;43007B091
19;66958;vlg215502;95614;210619;9900;43005A081
160;67458;vlg215625;90201;210979;9991;43010C022
7;67167;vlg215644;91842;208845;9900;43005A303
4;67543;vlg215678;81675;217154;9992;43010B09-
6;67672;vlg215768;91264;215000;9980;43014A00-
8;67004;vlg215846;94570;208218;9900;43005A022
147;67378;vlg215975;85840;207703;9990;43010A101
24;67797;vlg215995;111075;209931;9060;43018A001
104;67080;vlg216020;94734;208234;9900;43005A022
4;67788;vlg216187;109875;210414;9060;43018A13-
76;67104;vlg216202;93014;208929;9900;43005A050
31;67234;vlg216209;97647;212410;9970;43007A001
28;67447;vlg216225;86361;210965;9990;43010A01-
16;67094;vlg216235;94988;207706;9900;43005A022
9;67176;vlg216316;93847;208719;9900;43005A00-
62;67838;vlg216362;110804;209568;9060;43018A020
6;67407;vlg216367;85382;208323;9990;43010A112
8;66982;vlg216426;94225;208445;9900;43005A01-
14;67307;vlg216497;88403;211030;9991;43010C040
107;66789;vlg216504;105588;216049;9960;43002A09-
11;66895;vlg216535;104702;216949;9961;43002D00-
22;66925;vlg216585;95215;207856;9900;43005A022
69;67712;vlg216601;111404;209821;9060;43018A012
17;67041;vlg216676;91252;209904;9900;43005A172
16;67321;vlg216678;85564;211572;9990;43010A053
5;67582;vlg216697;97018;215892;9982;43014C10-
26;67621;vlg216719;93128;213928;9980;43014A09-
70;66760;vlg216720;103220;209124;9968;43002B000
6;67579;vlg216742;89121;213051;9980;43014A19-
18;67530;vlg216751;81184;210625;9990;43010A29-
2;67282;vlg216793;89324;205128;9991;43010C081
30;67548;vlg216837;85334;211407;9990;43010A402
30;67385;vlg216903;86076;211087;9990;43010A001
40;66954;vlg216955;94571;209017;9900;43005A01-
111;67023;vlg217027;94200;208877;9900;43005A01-
100;67519;vlg217126;87325;206828;9990;43010A19-
66;66940;vlg217178;91741;209438;9900;43005A303
29;67836;vlg217226;111449;210146;9060;43018A012
33;66996;vlg217234;94219;207619;9900;43005A03-
27;67610;vlg217237;95490;219960;9988;43014D00-
47;67201;vlg217244;97899;208333;9971;43007B022
57;67225;vlg217355;95527;213683;9970;43007A09-
7;66893;vlg217431;105022;216564;9961;43002D00-
40;66957;vlg217446;93674;208177;9900;43005A03-
1;66838;vlg217494;106839;212722;9960;43002A032
6;67679;vlg217515;95726;215481;9982;43014C10-
43;67632;vlg217551;97339;217739;9988;43014E090
3;66892;vlg217562;105192;207783;9968;43002B090
27;67180;vlg217665;94316;208085;9900;43005A03-
54;66727;vlg217802;101404;213287;9968;43002C000
16;66791;vlg217831;108969;213752;9960;43002A09-
43;67483;vlg217864;86010;212634;9990;43010A03-
18;67779;vlg217951;109383;209725;9060;43018A142
113;66760;vlg217996;103079;209114;9968;43002B000
9;66906;vlg218030;106178;212480;9960;43002A032
23;67298;vlg218138;88727;211554;9991;43010C040
9;67034;vlg218156;93053;208465;9900;43005A041
56;66886;vlg218351;108600;212853;9960;43002A01-
39;67358;vlg218407;85148;212135;9990;43010A444
22;67294;vlg218543;84826;212120;9990;43010A430
130;67329;vlg218649;86537;211089;9990;43010A01-
37;67548;vlg218670;85251;211412;9990;43010A430
14;66761;vlg218703;106384;211161;9960;43002A080
3;67777;vlg218814;110157;209646;9060;43018A142
138;67317;vlg218824;80882;212045;9990;43010A201
215;67521;vlg218875;84572;212240;9990;43010A430
33;67645;vlg218899;95519;220411;9988;43014D00-
202;67104;vlg218919;92444;209006;9900;43005A31-
17;67536;vlg218934;90288;206433;9991;43010C191
29;67190;vlg219145;98195;208517;9971;43007B022
23;67448;vlg219189;88753;207391;9991;43010C081
20;66927;vlg219422;96211;208313;9900;43005A091
27;67528;vlg219458;91019;206218;9991;43010C191
82;67091;vlg219526;94346;210018;9900;43005A412
266;67393;vlg219602;81503;211056;9990;43010A212
23;66822;vlg219727;106994;213334;9960;43002A001
33;67460;vlg219738;84900;211132;9990;43010A402
11;66939;vlg219741;90571;210529;9900;43005A101
17;66955;vlg219814;94964;208900;9900;43005A401
31;67583;vlg219827;92720;215504;9981;43014B19-
24;66783;vlg219848;107097;213305;9960;43002A001
29;67263;vlg219942;97182;211973;9970;43007A001
19;66896;vlg219988;107021;212522;9960;43002A032
42;67394;vlg220028;90345;205507;9991;43010C191
2;67808;vlg220209;111548;209806;9060;43018A012
2;67459;vlg220222;89109;210873;9991;43010C011
4;67090;vlg220529;93956;208436;9900;43005A03-
5;66774;vlg220607;103824;211688;9968;43002C090
34;67756;vlg220637;111168;210248;9060;43018A012
7;67478;vlg220821;88907;210848;9991;43010C011
14;66924;vlg220840;91635;208915;9900;43005A303
36;67839;vlg220843;111061;209450;9060;43018A044
7;66733;vlg220890;100680;214782;9968;43002C090
9;67621;vlg221080;92228;213965;9980;43014A09-
233;67521;vlg221108;84492;212763;9990;43010A092
35;67536;vlg221171;90374;206133;9991;43010C191
157;67378;vlg221181;85834;207522;9990;43010A101
24;66969;vlg221243;93542;209007;9900;43005A050
90;66727;vlg221291;101086;213022;9968;43002C000
59;67114;vlg221310;94858;207898;9900;43005A022
24;67705;vlg221322;111790;209638;9060;43018A044
66;67140;vlg221337;94062;208804;9900;43005A01-
24;66897;vlg221465;106833;212779;9960;43002A001
15;67736;vlg221591;110970;210361;9060;43018A001
25;67432;vlg221704;88747;211229;9991;43010C040
14;67011;vlg221733;94644;209044;9900;43005A401
175;67378;vlg221769;85836;207349;9990;43010A19-
51;67058;vlg221798;92584;208776;9900;43005A041
61;67503;vlg221839;85122;210399;9990;43010A021
38;67441;vlg221895;84802;210602;9990;43010A422
58;66960;vlg221898;93589;208487;9900;43005A041
3;67348;vlg221922;84948;211928;9990;43010A430
2;67452;vlg221927;82302;206774;9990;43010A19-
3;67180;vlg221930;94496;208053;9900;43005A03-
3;66845;vlg221969;104671;216663;9961;43002D00-
12;67786;vlg221983;110092;210002;9060;43018A101
104;67727;vlg222049;111063;209570;9060;43018A044
60;67214;vlg222062;98804;210098;9971;43007B00-
6;67052;vlg222127;93073;209295;9900;43005A32-
96;66931;vlg222219;90893;210520;9900;43005A101
12;67263;vlg222222;97511;212003;9970;43007A001
6;66911;vlg222337;104900;216450;9961;43002D091
23;67365;vlg222396;85177;211476;9990;43010A430
82;66837;vlg222456;102699;214034;9968;43002C090
74;67516;vlg222494;85103;208797;9990;43010A112
24;67741;vlg222507;109684;209833;9060;43018A142
17;67507;vlg222539;87788;210957;9991;43010C03-
24;67513;vlg222566;85606;214224;9990;43010A03-
19;67050;vlg222937;94723;208057;9900;43005A022
247;67301;vlg223073;82832;211238;9990;43010A29-
52;67773;vlg223104;109469;210444;9060;43018A13-
44;67522;vlg223178;85179;211530;9990;43010A430
15;67372;vlg223199;84438;210895;9990;43010A422
180;67180;vlg223231;93612;208363;9900;43005A03-
1;67333;vlg223244;82829;208608;9990;43010A08-
18;67749;vlg223325;109778;209253;9060;43018A111
76;66960;vlg223376;93575;208443;9900;43005A041
6;66960;vlg223381;93637;208620;9900;43005A041
33;66860;vlg223473;106937;213612;9960;43002A001
64;67627;vlg223497;90900;214466;9980;43014A00-
9;67695;vlg223515;110011;209090;9060;43018A111
21;67557;vlg223653;85810;211114;9990;43010A001
13;67419;vlg223727;89913;210261;9991;43010C081
16;66830;vlg223745;107864;211107;9960;43002A020
58;67296;vlg223748;85391;211021;9990;43010A001
127;67492;vlg223844;84084;210253;9990;43010A08-
80;67640;vlg224023;98174;219249;9988;43014E000
4;66886;vlg224089;108007;212634;9960;43002A01-
85;67445;vlg224116;85613;211754;9990;43010A053
62;67088;vlg224133;90800;210760;9900;43005A101
48;66757;vlg224151;101431;213552;9968;43002C000
2;67379;vlg224270;83468;216529;9992;43010B00-
11;67789;vlg224272;110914;210233;9060;43018A001
3;67382;vlg224306;84029;211457;9990;43010A413
82;67160;vlg224411;95376;209503;9900;43005A081
53;67431;vlg224507;87551;214041;9990;43010A39-
18;67160;vlg224541;94376;209394;9900;43005A01-
30;67223;vlg224654;98416;209678;9971;43007B00-
5;66988;vlg224696;93075;209480;9900;43005A32-
72;66891;vlg224723;102391;210034;9968;43002B090
45;66754;vlg224756;101728;213772;9968;43002C000
20;67506;vlg224877;90045;209180;9991;43010C081
59;67195;vlg224891;95772;212090;9970;43007A09-
29;67824;vlg225037;109992;209411;9060;43018A142
16;67382;vlg225042;83756;211686;9990;43010A413
131;66760;vlg225165;103185;209084;9968;43002B000
26;67116;vlg225259;92019;209187;9900;43005A303
15;66860;vlg225321;107160;213566;9960;43002A001
101;67050;vlg225341;95401;208009;9900;43005A022
1;67039;vlg225401;94935;207421;9900;43005A03-
78;66931;vlg225461;90972;210468;9900;43005A101
2;67184;vlg225471;98392;209592;9971;43007B00-
52;67455;vlg225499;86949;210591;9990;43010A021
29;67295;vlg225502;81400;212584;9990;43010A29-
55;67360;vlg225589;88140;209809;9991;43010C114
231;67521;vlg225596;84510;212404;9990;43010A444
33;67073;vlg225632;92621;207982;9900;43005A072
3;66932;vlg225665;92025;209345;9900;43005A303
89;67770;vlg225718;111658;210456;9060;43018A012
21;67065;vlg225873;93463;208386;9900;43005A041
2;67325;vlg225912;85280;214468;9990;43010A30-
7;67826;vlg225947;109961;209806;9060;43018A142
11;67719;vlg225971;111162;209643;9060;43018A044
2;67615;vlg226042;89732;215059;9980;43014A09-
79;67172;vlg226075;93543;207931;9900;43005A03-
5;67042;vlg226136;94327;209060;9900;43005A01-
124;67286;vlg226171;84950;210992;9990;43010A402
125;67142;vlg226180;93044;208332;9900;43005A041
32;67525;vlg226421;84744;212226;9990;43010A430
4;67818;vlg226576;109646;210391;9060;43018A13-
50;67445;vlg226591;85589;211638;9990;43010A053
2;67121;vlg226604;93767;208469;9900;43005A03-
287;67266;vlg226605;85630;212744;9990;43010A03-
41;67672;vlg226721;91599;215190;9980;43014A00-
52;67421;vlg226739;85646;211415;9990;43010A001
5;66872;vlg226765;106901;213013;9960;43002A001
43;66996;vlg226787;94196;207627;9900;43005A03-
9;67223;vlg226948;98594;209734;9971;43007B00-
17;67701;vlg227001;111943;209565;9060;43018A044
56;67813;vlg227007;111756;209974;9060;43018A012
3;67517;vlg227073;85058;208868;9990;43010A19-
52;66813;vlg227145;100076;216175;9968;43002C20-
2;67007;vlg227177;92482;208400;9900;43005A072
5;67430;vlg227227;88672;209873;9991;43010C10-
65;67548;vlg227258;85161;211393;9990;43010A430
7;67513;vlg227313;85558;214302;9990;43010A03-
21;67182;vlg227341;97393;212178;9970;43007A001
13;67655;vlg227392;90700;214719;9980;43014A00-
49;67100;vlg227426;94071;208667;9900;43005A01-
59;67585;vlg227632;90873;215068;9980;43014A00-
13;67679;vlg227718;95710;215410;9982;43014C10-
31;66867;vlg227750;101463;213709;9968;43002C000
2;67714;vlg227849;110005;209549;9060;43018A142
9;67382;vlg227918;83938;211571;9990;43010A413
78;67503;vlg227931;84941;210395;9990;43010A021
28;67065;vlg227944;93217;208465;9900;43005A041
12;66979;vlg227964;92311;209045;9900;43005A31-
1;66774;vlg228014;104079;211925;9968;43002C090
11;66973;vlg228027;93786;207800;9900;43005A03-
46;67091;vlg228057;94342;209893;9900;43005A412
20;67711;vlg228075;110776;210025;9060;43018A020
21;67352;vlg228125;86116;208050;9990;43010A101
26;67121;vlg228347;93678;208447;9900;43005A03-
108;67548;vlg228508;84995;211308;9990;43010A402
24;67737;vlg228591;109469;210017;9060;43018A142
18;67519;vlg228764;86254;208516;9990;43010A101
27;67475;vlg228781;83700;210529;9990;43010A08-
15;67460;vlg228795;84945;211158;9990;43010A402
147;67234;vlg228912;97518;212206;9970;43007A001
44;67112;vlg228921;94365;208982;9900;43005A01-
5;67262;vlg228975;96442;212561;9970;43007A09-
17;67758;vlg228980;110491;209997;9060;43018A020
87;67640;vlg229004;98128;219373;9988;43014E000
55;67228;vlg229012;97467;209936;9971;43007B091
77;67114;vlg229076;94956;207803;9900;43005A022
4;66917;vlg229204;100584;211086;9968;43002C090
33;67302;vlg229257;86494;211642;9990;43010A091
111;67225;vlg229334;96243;215043;9970;43007A10-
283;67699;vlg229473;108759;210544;9060;43018A12-
205;67112;vlg229486;94834;209427;9900;43005A01-
22;67093;vlg229488;94222;207689;9900;43005A03-
3;67475;vlg229495;83993;210273;9990;43010A08-
107;67770;vlg229542;111732;210491;9060;43018A012
14;67776;vlg229575;109531;209867;9060;43018A142
80;67173;vlg229651;93887;209515;9900;43005A412
85;67663;vlg229654;92565;219397;9981;43014B00-
3;67715;vlg229667;111442;209485;9060;43018A044
33;67496;vlg229699;86942;210660;9990;43010A021
8;66801;vlg229712;106396;212876;9960;43002A001
5;66769;vlg229793;106804;212602;9960;43002A032
4;67117;vlg229799;93807;209114;9900;43005A050
9;67135;vlg229957;93981;208514;9900;43005A00-
2;67161;vlg230064;91997;210649;9900;43005A081
45;66847;vlg230106;103146;214773;9968;43002C090
5;67755;vlg230117;109251;210318;9060;43018A12-
31;67253;vlg230197;97359;212345;9970;43007A001
90;67142;vlg230312;93025;208355;9900;43005A041
18;66757;vlg230479;101460;213459;9968;43002C000
3;67759;vlg230521;110714;210421;9060;43018A020
11;66899;vlg230633;103047;211052;9968;43002B090
1;67462;vlg230651;81253;211952;9990;43010A201
73;67519;vlg230664;87445;206109;9990;43010A19-
40;67824;vlg230734;109996;209443;9060;43018A142
2;66998;vlg230968;94964;209367;9900;43005A401
129;67378;vlg231060;85842;208029;9990;43010A101
3;67446;vlg231277;85326;212967;9990;43010A03-
2;67720;vlg231421;110162;211363;9060;43018A19-
28;67809;vlg231484;110976;209379;9060;43018A044
7;66760;vlg231526;102474;209299;9968;43002B000
77;66760;vlg231531;102845;209182;9968;43002B000
136;67660;vlg231680;94938;217822;9982;43014C002
19;67385;vlg231720;85979;210960;9990;43010A001
19;67548;vlg231750;85343;211452;9990;43010A402
41;67104;vlg231892;93201;208817;9900;43005A041
10;67098;vlg231951;94218;209156;9900;43005A01-
58;67467;vlg232042;81194;211413;9990;43010A212
49;67193;vlg232056;97604;208677;9971;43007B022
76;66985;vlg232058;95057;207188;9900;43005A292
18;67111;vlg232087;94800;209080;9900;43005A401
26;67738;vlg232102;110849;210622;9060;43018A033
196;67770;vlg232140;112748;210515;9060;43018A081
40;67755;vlg232233;109184;210219;9060;43018A12-
31;67053;vlg232389;94072;208595;9900;43005A01-
3;67700;vlg232429;111255;209786;9060;43018A044
2;66789;vlg232537;106668;213634;9960;43002A001
33;66982;vlg232610;94197;208519;9900;43005A01-
222;67080;vlg232615;95461;208179;9900;43005A022
7;67307;vlg232675;88359;210953;9991;43010C00-
4;66994;vlg232741;91911;208930;9900;43005A303
23;66823;vlg232782;107128;212701;9960;43002A032
62;67060;vlg232841;93790;208647;9900;43005A00-
53;67720;vlg232932;109515;210685;9060;43018A12-
29;67607;vlg233082;90984;215243;9980;43014A00-
1;67426;vlg233213;83704;216741;9992;43010B00-
209;67104;vlg233225;92406;208970;9900;43005A303
16;66809;vlg233276;101614;213296;9968;43002C000
6;67161;vlg233305;92362;210578;9900;43005A081
39;67589;vlg233415;94156;212767;9980;43014A09-
22;67824;vlg233431;110091;209438;9060;43018A142
6;67342;vlg233436;80387;209573;9990;43010A08-
1;67574;vlg233495;91696;214636;9980;43014A00-
57;67761;vlg233501;109914;210140;9060;43018A101
58;67104;vlg233511;93121;208887;9900;43005A050
23;66960;vlg233650;93623;208542;9900;43005A03-
25;67403;vlg233767;86323;210723;9990;43010A021
41;67296;vlg233888;85464;211075;9990;43010A001
2;66761;vlg233979;106547;212011;9960;43002A080
95;67585;vlg233997;91088;214968;9980;43014A00-
2;67489;vlg234030;85298;213299;9990;43010A03-
68;67378;vlg234156;86098;208673;9990;43010A101
11;67839;vlg234160;111019;209528;9060;43018A044
18;67703;vlg234189;109815;209597;9060;43018A142
79;66863;vlg234261;101862;210425;9968;43002B090
56;67788;vlg234374;109420;210335;9060;43018A12-
104;67736;vlg234422;111049;210031;9060;43018A001
23;67052;vlg234516;92522;209557;9900;43005A31-
74;66833;vlg234561;106347;212661;9960;43002A032
10;67472;vlg234598;91118;206902;9991;43010C191
26;67592;vlg234684;96168;215509;9982;43014C10-
148;67114;vlg234699;95061;207760;9900;43005A022
3;67540;vlg234978;89927;207602;9991;43010C081
72;67135;vlg235386;94241;208341;9900;43005A00-
6;66824;vlg235398;106420;210871;9960;43002A080
43;66982;vlg235412;94194;208546;9900;43005A01-
28;67768;vlg235480;111488;210558;9060;43018A012
16;67219;vlg235598;96733;210679;9971;43007B091
9;67218;vlg235713;97023;212092;9970;43007A001
98;67507;vlg235751;88628;210833;9991;43010C00-
11;67377;vlg235762;85893;212311;9990;43010A091
44;67602;vlg235925;95591;213888;9980;43014A09-
97;67756;vlg235996;110980;210499;9060;43018A033
94;67296;vlg236007;85297;210988;9990;43010A001
14;66767;vlg236043;98806;215865;9968;43002C29-
1;67243;vlg236074;100083;211930;9971;43007B091
48;66809;vlg236091;101614;212789;9968;43002C090
87;67660;vlg236104;95730;215975;9982;43014C10-
52;66961;vlg236195;93733;208398;9900;43005A03-
84;67735;vlg236209;110556;209922;9060;43018A020
23;66985;vlg236241;94764;207755;9900;43005A03-
51;66827;vlg236270;103824;216550;9961;43002D00-
52;66738;vlg236384;102977;210684;9968;43002B090
17;67030;vlg236601;93681;208642;9900;43005A00-
24;67223;vlg236649;98470;209715;9971;43007B00-
6;67120;vlg236712;92096;209095;9900;43005A303
54;67451;vlg236776;85699;213579;9990;43010A03-
11;67613;vlg236815;98130;218611;9988;43014E000
31;66991;vlg236892;94358;207960;9900;43005A03-
72;67184;vlg236989;98331;208979;9971;43007B00-
75;66953;vlg237016;92606;209411;9900;43005A31-
128;67445;vlg237122;85581;211968;9990;43010A053
23;67522;vlg237132;85169;211584;9990;43010A430
