house_number_sans_lettre;best_street_id;best_address_id;x_31370;y_31370;best_postal_code;cd_sector
15;7747740;wal1571273;233999;28970;6760;85045A02-
17;7747740;wal1571281;233992;28966;6760;85045A02-
24;7747762;wal1571286;234107;28923;6760;85045A02-
83;7747798;wal1570777;235425;30095;6760;85045A090
4;7747800;wal1570779;233711;27990;6762;85045D010
4;7747878;wal1570782;234310;29161;6760;85045A00-
6;7747878;wal1570785;234317;29155;6760;85045A00-
8;7747878;wal1570786;234321;29149;6760;85045A00-
66;7747829;wal1570788;233388;28347;6762;85045D10-
24;7747945;wal1570796;233225;28587;6760;85045A02-
51;7747667;wal1570801;232620;41720;6730;85039A000
2;7748049;wal1571903;241963;47042;6720;85046A000
18;7748085;wal1571908;242217;47237;6720;85046A000
127;7747960;wal1571912;241215;45646;6720;85046A010
25;7747960;wal1571914;241852;46801;6720;85046A000
7;7747234;wal1571921;218121;43486;6820;85011A000
5;7746920;wal1571924;225410;42142;6810;85007E10-
12;7746921;wal1571927;225674;43214;6810;85007E000
19;7746922;wal1571929;227115;42010;6810;85007E20-
34;7746922;wal1571933;227045;41818;6810;85007E20-
44;7748085;wal1571935;242373;47368;6720;85046A000
2;7748180;wal1571938;231888;25448;6767;85047B000
3;7747778;wal1571942;234171;29258;6760;85045A00-
13;7747779;wal1571948;234160;27729;6762;85045D000
87;7747832;wal1571110;235756;28036;6761;85045C10-
26;7747886;wal1571134;237621;30499;6760;85045B001
39;7747011;wal1571411;225740;43148;6810;85007E000
25;7747078;wal1571413;243581;40670;6741;85009B001
41;7748095;wal1571415;240450;46584;6723;85046C000
56;7747079;wal1571418;236146;40829;6740;85009E00-
106;7747080;wal1571424;238890;40884;6740;85009A000
4;7747887;wal1571161;234100;29074;6760;85045A00-
88;7747905;wal1571168;238337;26226;6760;85045E0PA
43;7747441;wal1570317;246660;28097;6750;85026A00-
45;7747441;wal1570322;246703;28112;6750;85026A00-
14;7747442;wal1570329;243358;29372;6750;85026B000
7;7747179;wal1571430;219471;34506;6823;85011B00-
15;7747180;wal1571442;217709;43397;6820;85011A000
22;7748061;wal1571447;238058;45719;6724;85046D000
4;7748062;wal1571450;244210;44081;6720;85046B000
1;7747923;wal1571459;233956;27877;6762;85045D010
14;7747273;wal1571460;218164;43221;6820;85011A000
48;7747011;wal1571466;225602;43101;6810;85007E000
23;7747273;wal1571485;218189;43156;6820;85011A000
3;7747273;wal1571488;218107;43323;6820;85011A000
60;7748154;wal1571506;231701;27804;6767;85047A001
2;7747492;wal1570358;243589;29627;6750;85026B000
29;7747492;wal1570362;243400;29751;6750;85026B000
33;7747492;wal1570363;243388;29756;6750;85026B000
8;7747433;wal1570367;246056;30491;6750;85026A20-
4;7747434;wal1570368;246323;29396;6750;85026A21-
10;7747437;wal1570371;246813;28196;6750;85026A00-
37;7747499;wal1570382;245127;28083;6750;85026A10-
44;7747499;wal1570385;245302;28050;6750;85026A10-
76;7747642;wal1570396;229887;41299;6730;85039C00-
62;7747502;wal1570415;247138;28436;6750;85026A00-
36;7747845;wal1571956;236279;30550;6760;85045B010
6;7747845;wal1571957;236641;30563;6760;85045B010
70;7747845;wal1571958;235914;30539;6760;85045B010
17;7748024;wal1571970;235861;45652;6724;85046E000
50;7748137;wal1571971;244602;44541;6720;85046B000
86;7747706;wal1571990;231458;39900;6730;85039B00-
94;7747706;wal1572001;231441;39855;6730;85039B00-
18;7748101;wal1572006;237494;45951;6724;85046D000
90;7748050;wal1572014;241533;46828;6723;85046A000
43;7748086;wal1572023;237594;45934;6724;85046D000
38;7747927;wal1572046;234029;28065;6762;85045D010
36;7747928;wal1572052;234251;27604;6762;85045D000
14;7748105;wal1572056;239859;46858;6723;85046C000
29;7747860;wal1571863;234073;29298;6760;85045A03-
26;7747402;wal1570315;230093;33271;6769;85024A000
38;7747923;wal1571511;233823;27953;6762;85045D010
40;7747923;wal1571514;233806;27960;6762;85045D010
42;7747923;wal1571522;233800;27971;6762;85045D010
39;7747015;wal1571529;228563;44544;6813;85007F00-
7;7747081;wal1571530;243466;40694;6741;85009B001
15;7748122;wal1571533;240333;46664;6723;85046C000
52;7747764;wal1571551;234195;29152;6760;85045A00-
53;7747764;wal1571565;234150;29188;6760;85045A00-
8;7747764;wal1571568;234242;28999;6760;85045A00-
10;7747772;wal1571582;234396;29557;6760;85045A010
13;7747772;wal1571595;234462;29533;6760;85045A010
3;7747772;wal1571605;234477;29597;6760;85045A010
33;7747884;wal1570971;233824;27583;6762;85045D000
9;7747831;wal1570976;234390;27501;6762;85045D000
14;7747076;wal1571412;237072;39340;6740;85009E10-
94;7747676;wal1571417;230861;42830;6730;85039A29-
105;7747080;wal1571423;238907;40887;6740;85009A000
8;7747499;wal1570434;245595;28104;6750;85026A10-
80;7747499;wal1570441;244905;28145;6750;85026A10-
233;7747714;wal1570478;229854;41164;6730;85039C00-
239;7747714;wal1570483;229922;41161;6730;85039C00-
8;7747796;wal1570491;234167;28985;6760;85045A00-
53;7747740;wal1570497;233678;28772;6760;85045A02-
64;7747740;wal1570498;233532;28671;6760;85045D10-
5;7747823;wal1570520;234216;29267;6760;85045A00-
4;7747772;wal1571611;234468;29609;6760;85045A010
9;7747930;wal1571869;234032;27787;6762;85045D000
10;7747791;wal1572069;234278;29048;6760;85045A00-
16;7747791;wal1572075;234271;29074;6760;85045A00-
5;7747793;wal1572083;233963;28056;6762;85045D010
32;7748031;wal1572085;241721;46847;6720;85046A000
51;7747701;wal1572098;232595;41880;6730;85039A000
22;7747930;wal1572105;234203;27656;6762;85045D000
26;7747699;wal1572118;234239;40727;6730;85039A10-
14;7747780;wal1572120;234166;29098;6760;85045A00-
17;7747780;wal1572128;234180;29084;6760;85045A00-
40;7747762;wal1570528;234118;28840;6760;85045A02-
44;7747762;wal1570531;234092;28804;6760;85045A02-
21;7747375;wal246373;232046;32147;6769;85024B091
13;7747473;wal246868;243818;29560;6750;85026B090
32;7747448;wal1876751;245680;27840;6750;85026A10-
33;7747362;wal243057;230541;30002;6769;85024C00-
57;7747409;wal256478;228002;30091;6769;85024D00-
34;7747398;wal254804;233256;31005;6769;85024B012
2;7747325;wal256597;230036;29846;6769;85024C09-
60;7747421;wal249519;232440;32070;6769;85024B000
57;7747383;wal240505;230281;29844;6769;85024C00-
52;7747384;wal1875581;230393;32981;6769;85024A000
16;7747347;wal1875609;232542;32758;6769;85024B091
29;7747384;wal1875577;230440;32936;6769;85024A000
106;7747384;wal1875583;230452;32522;6769;85024A000
17;7747379;wal1875558;230519;33109;6769;85024A000
12;7747384;wal1875569;230307;33080;6769;85024A000
16;7747385;wal1875598;233212;31137;6769;85024B012
2;7747422;wal1875564;230342;33227;6769;85024A000
59;7747421;wal1875631;232429;32068;6769;85024B000
14;7747385;wal1875597;233229;31111;6769;85024B012
46;7747384;wal1875580;230382;33003;6769;85024A000
91;7747598;wal1569514;232574;41919;6730;85039A000
76;7747037;wal1569516;239289;41042;6740;85009A10-
80;7747037;wal1569517;239337;41040;6740;85009A10-
86;7747037;wal1569522;239470;41001;6740;85009A10-
1;7747580;wal1569992;247602;34802;6747;85034C000
38;7747580;wal1569997;247387;34746;6747;85034C000
52;7747496;wal1570018;246623;28326;6750;85026A00-
38;7747497;wal1570021;243345;29439;6750;85026B000
10;7747498;wal1570040;243431;29563;6750;85026B000
3;7747498;wal1570043;243491;29565;6750;85026B000
7;7747498;wal1570045;243476;29561;6750;85026B000
1;7747499;wal1570048;245666;28079;6750;85026A10-
29;7747499;wal1570051;245212;28063;6750;85026A10-
1;7747149;wal1569537;218428;43472;6820;85011A000
7;7747260;wal1569540;218530;45288;6821;85011D00-
8;7747260;wal1569543;218595;45256;6821;85011D00-
2;7747263;wal1569552;218017;43629;6820;85011A000
7;7747263;wal1569557;218019;43592;6820;85011A000
217;7747645;wal1569561;229940;41003;6730;85039C00-
153;7747646;wal1569563;230478;45968;6730;85039D00-
256;7747647;wal1569566;230779;45812;6730;85039D00-
282;7747647;wal1569571;230585;45750;6730;85039D00-
99;7747598;wal1569576;232517;41948;6730;85039A000
37;7746922;wal1569577;227097;41891;6810;85007E20-
1;7747112;wal1569581;243441;40470;6741;85009B090
15;7747239;wal1569584;218009;43505;6820;85011A000
3;7747239;wal1569592;218024;43567;6820;85011A000
6;7747239;wal1569593;218001;43547;6820;85011A000
27;7746993;wal1569604;220064;47944;6810;85007A00-
33;7746993;wal1569608;220075;47964;6810;85007A00-
4;7746993;wal1569612;220040;47791;6810;85007A00-
8;7746993;wal1569613;220100;47927;6810;85007A00-
10;7747465;wal1569615;243219;29512;6750;85026B000
4;7746958;wal1569621;225396;42831;6810;85007E000
40;7746958;wal1569628;225478;42159;6810;85007E10-
99;7746958;wal1569636;225509;41677;6810;85007E10-
1;7747520;wal1570206;243051;34167;6747;85034A001
10;7747520;wal1570212;243097;34167;6747;85034A001
105;7747521;wal1570219;246169;35664;6747;85034B000
29;7747490;wal1570241;245051;27592;6750;85026A10-
8;7747314;wal1570251;218086;43530;6820;85011A000
7;7747569;wal1570279;246104;35575;6747;85034B000
9;7747569;wal1570283;246101;35564;6747;85034B000
4;7747572;wal1570289;247385;34687;6747;85034C000
45;7747300;wal1570300;208042;45167;6820;85011G00-
26;7747302;wal1570309;215625;44735;6824;85011C100
36;7747302;wal1570310;215732;44671;6824;85011C100
47;7747302;wal1570311;215749;44744;6824;85011C100
7;7746919;wal1568373;222732;42788;6810;85007D000
30;7746908;wal1568388;222184;42119;6810;85007D10-
15;7747075;wal1569647;238895;40717;6740;85009A000
2;7747075;wal1569652;238860;40935;6740;85009A000
56;7747075;wal1569660;238794;40523;6740;85009A000
10;7747198;wal1569675;217402;43251;6820;85011A000
7;7747291;wal1569692;218086;43394;6820;85011A000
24;7747292;wal1569695;217831;43208;6820;85011A000
20;7747534;wal1569697;242724;34122;6747;85034A001
45;7747615;wal1569708;232626;41866;6730;85039A000
20;7747198;wal1569714;217283;43214;6820;85011A000
24;7747198;wal1569716;217253;43166;6820;85011A000
84;7747198;wal1569717;217008;43061;6820;85011A091
2;7747115;wal1569718;237024;39379;6740;85009E10-
12;7747071;wal1569720;243663;40638;6741;85009B001
142;7747071;wal1569723;243935;40526;6741;85009B001
54;7747371;wal1569741;232392;32088;6769;85024B000
106;7747616;wal1569742;229756;41273;6730;85039C00-
3;7746942;wal1569746;222494;42957;6810;85007D000
9;7746942;wal1569747;222416;42957;6810;85007D000
4;7747276;wal1569748;214875;44229;6824;85011C091
5;7746960;wal1569751;222711;42826;6810;85007D000
2;7747281;wal1569755;218451;45356;6821;85011D00-
70;7747254;wal1569872;217219;43817;6820;85011A091
111;7747070;wal1569876;236301;40445;6740;85009E00-
46;7747474;wal1569877;241988;27501;6750;85026B10-
58;7747474;wal1569879;242111;27491;6750;85026B10-
5;7747475;wal1569886;245286;28139;6750;85026A10-
2;7747477;wal1569889;245319;27994;6750;85026A10-
28;7747054;wal1569898;236060;40445;6740;85009E00-
100;7747066;wal1569902;235860;41033;6740;85009E00-
144;7747066;wal1569906;236300;41022;6740;85009E00-
38;7747066;wal1569907;235167;41001;6740;85009E012
2;7747548;wal1569909;242709;33751;6747;85034A001
40;7747548;wal1569913;242680;33506;6747;85034A001
46;7747548;wal1569922;242663;33432;6747;85034A001
39;7747496;wal1569941;246607;28289;6750;85026A00-
41;7747496;wal1569944;246615;28292;6750;85026A00-
16;7747897;wal1570819;240978;29344;6760;85045F00-
3;7747897;wal1570821;241082;29360;6760;85045F00-
105;7747669;wal1570827;230673;45908;6730;85039D00-
2;7747577;wal1569954;243075;34142;6747;85034A001
1;7747309;wal1569956;213000;46823;6820;85011F000
11;7747309;wal1569958;213072;46702;6820;85011F000
50;7748044;wal1967595;242529;46943;6720;85046A000
56;7747583;wal1967576;242301;33714;6747;85034A090
21;7747563;wal1570125;243003;34090;6747;85034A001
20;7747293;wal1570132;217975;43566;6820;85011A000
21;7747293;wal1570138;217981;43563;6820;85011A000
22;7747293;wal1570139;217988;43560;6820;85011A000
16;7747634;wal1570151;233206;41623;6730;85039A090
51;7747563;wal1570162;242880;34001;6747;85034A001
9;7747445;wal1570170;245969;28169;6750;85026A00-
17;7747299;wal1570180;217844;43335;6820;85011A000
19;7747299;wal1570183;217838;43334;6820;85011A000
2;7747299;wal1570184;217901;43377;6820;85011A000
32;7747299;wal1570195;217769;43344;6820;85011A000
5;7747299;wal1570196;217889;43333;6820;85011A000
8;7747299;wal1570199;217871;43370;6820;85011A000
20;7747122;wal1569289;235949;43736;6740;85009F00-
211;7747123;wal1569293;240576;40623;6740;85009A11-
108;7747384;wal1569296;230465;32498;6769;85024A000
12;7747206;wal1569304;217634;43303;6820;85011A000
4;7746893;wal1567817;222812;44197;6810;85007D20-
1;7746898;wal1567828;223446;42471;6810;85007D090
76;7746908;wal1568728;221933;42216;6810;85007D10-
24;7747303;wal248946;209450;44130;6820;85011G10-
5;7746990;wal1569759;225568;42057;6810;85007E10-
13;7746992;wal1569760;227855;42901;6813;85007F19-
31;7747051;wal1569775;239082;41607;6740;85009A19-
33;7747051;wal1569781;239101;41673;6740;85009A19-
46;7747051;wal1569785;239158;41572;6740;85009A19-
15;7747293;wal1569794;217940;43575;6820;85011A000
2;7746984;wal1569797;222708;43448;6810;85007D000
24;7746988;wal1569800;226052;44111;6811;85007C00-
30;7746988;wal1569801;226122;44155;6811;85007C00-
5;7747541;wal1569806;243132;34047;6747;85034A001
8;7747541;wal1569811;243101;34034;6747;85034A001
217;7747119;wal1569815;239049;41088;6740;85009A000
208;7747120;wal1569825;238893;41026;6740;85009A000
5;7747162;wal1569829;219075;42213;6820;85011A091
19;7747165;wal1569833;219424;41998;6820;85011A022
11;7747166;wal1569834;217860;43447;6820;85011A000
3;7747242;wal1569841;219575;34566;6823;85011B00-
38;7747242;wal1569846;219882;34552;6823;85011B00-
105;7747598;wal1569851;232475;41921;6730;85039A000
107;7747598;wal1569852;232424;41954;6730;85039A000
36;7747206;wal1569308;217544;43268;6820;85011A000
41;7747206;wal1569314;217396;43316;6820;85011A000
10;7746977;wal1569321;225589;43163;6810;85007E000
25;7747258;wal1569322;220343;34819;6823;85011B00-
2;7747259;wal1569327;219996;42407;6820;85011A091
24;7747453;wal1569331;244982;28020;6750;85026A10-
19;7747483;wal1569337;243943;29571;6750;85026B090
21;7747483;wal1569339;243955;29580;6750;85026B090
2;7747486;wal1569341;243448;29653;6750;85026B000
20;7746948;wal1569342;222711;42765;6810;85007D000
11;7746949;wal1569350;220116;47868;6810;85007A00-
2;7746949;wal1569356;220110;47916;6810;85007A00-
39;7746949;wal1569360;220173;47963;6810;85007A00-
41;7746949;wal1569361;220176;47970;6810;85007A00-
10;7746979;wal1569367;225209;43085;6810;85007E000
46;7746887;wal1567699;225518;43894;6810;85007E09-
38;7747056;wal1569389;243652;40979;6741;85009B001
106;7747458;wal1569398;242867;27666;6750;85026B10-
166;7747624;wal1569401;230389;46124;6730;85039D00-
13;7747036;wal1569402;239099;40713;6740;85009A090
39;7747037;wal1569408;239442;41030;6740;85009A10-
26;7747105;wal1569410;238911;40994;6740;85009A000
31;7747384;wal1569425;230449;32938;6769;85024A000
44;7747384;wal1569427;230375;33008;6769;85024A000
75;7747105;wal1569430;238393;40853;6740;85009A000
54;7747107;wal1569433;239434;40919;6740;85009A10-
12;7747210;wal1569435;217696;43456;6820;85011A000
25;7747210;wal1569437;217688;43522;6820;85011A000
5;7747210;wal1569438;217703;43426;6820;85011A000
7;7747212;wal1569439;217677;43623;6820;85011A000
3;7747216;wal1569442;217764;43565;6820;85011A000
2;7747217;wal1569446;214482;44325;6824;85011C00-
27;7747217;wal1569448;214394;44204;6824;85011C00-
10;7747218;wal1569451;217798;43450;6820;85011A000
18;7747219;wal1569454;218235;45786;6821;85011D012
5;7747558;wal1569464;242838;34141;6747;85034A001
6;7746955;wal1569466;226044;44353;6811;85007C00-
7;7746955;wal1569467;226073;44164;6811;85007C00-
11;7747004;wal1569472;222079;41982;6810;85007D10-
2;7747528;wal1569479;245460;35711;6747;85034B012
23;7747529;wal1569481;243396;34364;6747;85034A001
24;7747561;wal1569486;242969;34214;6747;85034A001
20;7747598;wal1569489;233279;41768;6730;85039A000
75;7747598;wal1569504;232649;41948;6730;85039A000
77;7747598;wal1569506;232633;41944;6730;85039A000
78;7747598;wal1569509;232634;41953;6730;85039A000
68;7746869;wal1567977;222360;43054;6810;85007D000
121;7747388;wal242590;231506;30009;6769;85024C10-
4;7747423;wal253804;231484;29953;6769;85024C10-
31;7747388;wal243706;231429;30345;6769;85024C10-
27;7747354;wal241439;231560;30565;6769;85024C19-
48;7747388;wal243726;231471;30116;6769;85024C10-
61;7747388;wal243736;231470;29991;6769;85024C10-
110;7747376;wal247488;231631;29901;6769;85024C10-
1;7747330;wal256633;232508;29889;6769;85024C19-
23;7747354;wal241433;231453;30396;6769;85024C10-
14;7747423;wal249538;231538;29849;6769;85024C10-
52;7747349;wal253343;224924;34510;6769;85024E10-
107;7747416;wal249493;231607;29874;6769;85024C10-
89;7747358;wal243002;227987;30454;6769;85024D00-
29;7747362;wal243053;230570;29870;6769;85024C00-
11;7748049;wal2070832;241736;47071;6720;85046A000
13;7748049;wal2070820;241710;47079;6720;85046A000
20;7747028;wal1986324;238663;38239;6743;85009D000
22;7747368;wal245843;230606;29354;6769;85024C09-
38;7747037;wal2011062;239468;41032;6740;85009A10-
20;7748146;wal271327;230862;24219;6767;85047C09-
13;7747394;wal254766;232377;31951;6769;85024B000
21;7747397;wal254786;229426;33261;6769;85024A080
13;7747384;wal240973;230403;33018;6769;85024A000
48;7747367;wal244669;230109;33177;6769;85024A000
69;7747367;wal244688;229765;33250;6769;85024A000
22;7747382;wal240466;230074;32434;6769;85024A000
34;7747370;wal245870;232368;32096;6769;85024B000
45;7747371;wal246305;232393;32181;6769;85024B000
20;7747389;wal243749;230059;33412;6769;85024A080
8;7747377;wal247511;230229;33371;6769;85024A000
31;7747379;wal247986;230552;33157;6769;85024A000
77;7747364;wal244203;232449;32191;6769;85024B000
21;7747367;wal244642;230116;33139;6769;85024A000
72;7747384;wal242117;230402;32881;6769;85024A000
11;7747363;wal243064;229730;33108;6769;85024A080
20;7747327;wal256614;232786;32707;6769;85024B091
36;7747402;wal256406;229945;33279;6769;85024A000
8;7747405;wal256443;230646;32769;6769;85024A000
5;7747356;wal242575;229513;33332;6769;85024A000
49;7747764;wal1571549;234160;29174;6760;85045A00-
12;7747772;wal1571591;234446;29535;6760;85045A010
9;7747499;wal1570445;245386;28006;6750;85026A10-
58;7747713;wal1570476;231832;37652;6730;85039B10-
99;7747706;wal1572003;231439;39826;6730;85039B00-
34;7748086;wal1572022;237552;45905;6724;85046D000
18;7747796;wal1570489;234143;29008;6760;85045A00-
83;7747740;wal1570513;233578;28679;6760;85045D10-
38;7747971;wal1570527;234165;46536;6724;85046E100
24;7747927;wal1572041;233966;27959;6762;85045D010
36;7747056;wal1985315;243661;40959;6741;85009B001
100;7747056;wal1985330;243531;41921;6741;85009B090
61;7748154;wal1571507;231694;27811;6767;85047A001
85;7747346;wal1570401;226480;34927;6769;85024E000
5;7747303;wal1570405;209283;44145;6820;85011G10-
4;7746959;wal1915939;225640;41969;6810;85007E10-
47;7747123;wal1981318;240263;41071;6740;85009A19-
111;7747673;wal1572111;232459;41857;6730;85039A000
21;7747699;wal1572117;234319;40785;6730;85039A10-
51;7747033;wal1994060;236124;40852;6740;85009E00-
12;7747623;wal1988144;232884;41285;6730;85039A090
28;7747300;wal1944206;208129;45240;6820;85011G00-
40;7747300;wal1944201;208115;45208;6820;85011G00-
9;7747300;wal1944191;208210;45308;6820;85011G00-
36;7747300;wal1944199;208109;45218;6820;85011G00-
105;7747832;wal265774;235896;28032;6761;85045C10-
110;7747840;wal1829388;239224;24977;6760;85045E100
3;7763672;wal1829393;232833;41844;6730;85039A000
1;7747933;wal1833483;235230;27919;6761;85045C10-
4;7747460;wal1830241;245517;28135;6750;85026A19-
6;7747460;wal1830251;245536;28150;6750;85026A19-
136;7747658;wal1833690;229538;41047;6730;85039C00-
2;7747848;wal1834328;234022;28850;6760;85045A02-
8;7747853;wal1831232;235504;27769;6761;85045C10-
1;7763672;wal1835677;232838;41881;6730;85039A000
34;7747615;wal1833767;232588;41762;6730;85039A000
83;7747532;wal1836488;243505;33791;6747;85034A001
3;7747900;wal1829868;237747;30508;6760;85045B001
5;7747514;wal1831341;242501;33610;6747;85034A090
37;7747809;wal1832111;232470;28653;6762;85045D112
49;7747350;wal241378;227194;35178;6769;85024E090
13;7747814;wal1831708;238584;30887;6760;85045B001
31;7747563;wal1832436;242964;34064;6747;85034A001
27;7747393;wal244310;230722;30931;6769;85024C19-
19;7747827;wal1835987;234760;29407;6760;85045A010
24;7747273;wal1832546;218187;43089;6820;85011A000
26;7747273;wal1832550;218204;43055;6820;85011A000
32;7746922;wal1832559;227055;41842;6810;85007E20-
32;7747534;wal1834763;242691;34046;6747;85034A001
20;7747195;wal1942810;208011;45062;6820;85011G00-
32;7748184;wal269290;231894;27668;6767;85047A001
3;7747200;wal1861063;219095;44847;6821;85011D091
70;7747739;wal1861068;235706;30808;6760;85045A090
9;7747177;wal274455;219577;34648;6823;85011B00-
104;7746908;wal224050;221487;42310;6810;85007D19-
106;7746908;wal224051;221472;42313;6810;85007D19-
108;7746908;wal224052;221416;42293;6810;85007D19-
11;7746908;wal224053;222428;42121;6810;85007D10-
118;7746908;wal224054;221171;42280;6810;85007D19-
12;7746908;wal224055;222407;42097;6810;85007D10-
120;7746908;wal224056;221143;42276;6810;85007D19-
122;7746908;wal224057;221117;42276;6810;85007D19-
128;7746908;wal224059;221030;42273;6810;85007D19-
13;7746908;wal224060;222416;42126;6810;85007D10-
130;7746908;wal224061;221003;42272;6810;85007D19-
132;7746908;wal224062;220974;42269;6810;85007D19-
134;7746908;wal224063;220915;42264;6810;85007D19-
14;7746908;wal224065;222385;42107;6810;85007D10-
