house_number_sans_lettre;best_street_id;best_address_id;x_31370;y_31370;best_postal_code;cd_sector
18;7748636;wal1570622;200150;71091;5555;91015B00-
77;7748349;wal1570627;186240;111238;5537;91005A001
61;7748349;wal1570634;186190;111294;5537;91005A001
58;7748349;wal1570638;186219;111299;5537;91005A001
54;7748349;wal1570641;186207;111324;5537;91005A001
1;7748734;wal1573743;201812;108940;5590;91030A02-
4;7749263;wal1573778;188849;105531;5500;91034A001
3;7749263;wal1573779;188859;105521;5500;91034A001
2;7749263;wal1573783;188845;105530;5500;91034A001
7;7749260;wal1573788;187516;98820;5500;91034G00-
2;7749386;wal1573793;188948;105324;5500;91034A001
1;7749386;wal1573796;188954;105313;5500;91034A001
4;7749385;wal1573798;189024;105220;5500;91034A001
9;7749384;wal1573802;188836;105463;5500;91034A001
9;7749383;wal1573805;188624;105854;5500;91034A042
166;7748449;wal1572792;190684;89637;5570;91013G190
11;7748373;wal1572797;180568;113616;5537;91005D001
20;7748372;wal1572802;181912;114396;5537;91005D032
19;7748372;wal1572804;181925;114440;5537;91005D032
1;7748404;wal1572809;192597;88977;5570;91013A01-
32;7748864;wal1572815;203292;111807;5590;91030A574
9;7748484;wal1572816;192323;88819;5570;91013A00-
62;7748946;wal1572820;201954;109427;5590;91030A03-
53;7748946;wal1572824;201970;109404;5590;91030A03-
46;7748946;wal1572829;201983;109463;5590;91030A03-
45;7748946;wal1572833;202009;109460;5590;91030A03-
2;7749664;wal1577162;206055;114651;5360;91059A00-
10;7749664;wal1577165;206135;114644;5360;91059A00-
16;7749810;wal1577169;210952;120005;5370;91064A02-
11;7749807;wal1577178;207128;120207;5370;91064J09-
1;7749814;wal1577186;213026;117512;5376;91064H09-
54;7749649;wal1577193;203682;112978;5363;91059E00-
2;7749749;wal1577201;207690;114073;5362;91059B090
7;7749690;wal1577210;203539;116701;5364;91059G00-
6;7749811;wal1577213;219796;116376;5372;91064D10-
65;7749648;wal1577218;206265;114981;5360;91059A00-
58;7749648;wal1577219;206002;114615;5360;91059A00-
55;7749648;wal1577220;206041;114723;5360;91059A00-
41;7749648;wal1577231;205996;114645;5360;91059A00-
37;7749648;wal1577234;205899;114531;5360;91059A00-
51;7750585;wal1576355;211004;94159;5580;91114A01-
1;7749900;wal1576358;212816;117848;5376;91064H00-
1;7749899;wal1576359;212204;119996;5370;91064A00-
1;7750058;wal1576362;194013;101398;5561;91072G30-
73;7750359;wal1576363;209729;95484;5580;91114A200
20;7750091;wal1576369;187014;95152;5560;91072E00-
38;7750088;wal1576375;195358;97388;5560;91072A01-
3;7750375;wal1576391;211024;95104;5580;91114A090
37;7750467;wal1576402;212645;94591;5580;91114B082
4;7750363;wal1576416;211007;94386;5580;91114A01-
37;7750363;wal1576421;210840;94333;5580;91114A01-
23;7750363;wal1576426;210936;94376;5580;91114A01-
7;7750210;wal1576431;180258;107616;5522;91103E00-
2;7750352;wal1576438;208328;90846;5580;91114D010
20;7750269;wal1576441;183919;107103;5523;91103F000
4;7750274;wal1576443;178352;104148;5521;91103D10-
25;7750130;wal1576445;191202;94195;5560;91072D00-
21;7750464;wal1576446;208680;90735;5580;91114D00-
19;7750464;wal1576449;208666;90738;5580;91114D00-
11;7750363;wal1576451;210986;94400;5580;91114A01-
1;7750363;wal1576457;211016;94411;5580;91114A01-
8;7749383;wal1573812;188609;105877;5500;91034A042
54;7749383;wal1573817;188733;105925;5500;91034A042
41;7749383;wal1573824;188720;105901;5500;91034A042
28;7749207;wal1573832;189410;104160;5500;91034A03-
25;7749207;wal1573834;189389;104135;5500;91034A03-
220;7749207;wal1573836;189408;103536;5500;91034A03-
205;7749207;wal1573839;189422;103632;5500;91034A03-
190;7749207;wal1573843;189431;103612;5500;91034A03-
170;7749207;wal1573849;189463;103672;5500;91034A03-
63;7749377;wal1573854;189442;105724;5500;91034A010
20;7749356;wal1575456;187917;106685;5500;91034A500
41;7749023;wal1575460;201745;109420;5590;91030A03-
25;7749023;wal1575461;201782;109375;5590;91030A03-
22;7749023;wal1575480;201789;109404;5590;91030A03-
14;7749023;wal1575489;201825;109363;5590;91030A03-
1;7749023;wal1575491;201836;109323;5590;91030A03-
56;7749359;wal1575494;188919;105319;5500;91034A001
5;7749359;wal1575499;189037;105181;5500;91034A001
48;7749359;wal1575500;188925;105303;5500;91034A001
47;7749359;wal1575504;188969;105277;5500;91034A001
3;7749359;wal1575507;189039;105176;5500;91034A001
28;7749359;wal1575510;188979;105234;5500;91034A001
158;7749359;wal1575522;188789;105634;5500;91034A001
157;7749359;wal1575523;188811;105636;5500;91034A001
156;7749359;wal1575525;188790;105630;5500;91034A001
152;7749359;wal1575528;188793;105622;5500;91034A001
150;7749359;wal1575536;188795;105617;5500;91034A001
159;7748227;wal1570867;187398;109481;5537;91005A010
50;7748494;wal1570875;192290;88877;5570;91013A00-
5;7748494;wal1570880;192160;88748;5570;91013A00-
12;7748574;wal1570882;191875;88529;5570;91013A02-
44;7748335;wal1570888;183065;112620;5537;91005A200
139;7748227;wal1570893;187292;109804;5537;91005A010
35;7749648;wal1577238;205889;114516;5360;91059A00-
24;7749378;wal1577241;189006;105120;5500;91034A001
17;7749082;wal1577244;188778;105531;5500;91034A001
11;7749082;wal1577247;188779;105554;5500;91034A001
6;7749088;wal1577252;188709;105698;5500;91034A042
27;7749088;wal1577255;188603;105813;5500;91034A042
8;7749085;wal1577256;189029;104824;5500;91034A001
12;7750346;wal1575909;210616;94835;5580;91114A02-
41;7750348;wal1575912;211059;94801;5580;91114A00-
35;7750348;wal1575914;211059;94785;5580;91114A00-
33;7750348;wal1575919;211062;94781;5580;91114A00-
23;7750348;wal1575924;211072;94739;5580;91114A00-
19;7750348;wal1575927;211076;94726;5580;91114A00-
10;7749917;wal1575934;212808;119175;5376;91064H19-
12;7749956;wal1575938;212226;118042;5376;91064H00-
4;7750229;wal1575944;181666;109180;5522;91103E102
16;7750583;wal1575953;210410;92982;5580;91114A100
3;7750580;wal1575955;210899;93913;5580;91114A01-
4;7749884;wal1575957;212602;117481;5376;91064H00-
13;7749884;wal1575958;212888;117419;5376;91064H00-
2;7749882;wal1575960;217383;116231;5374;91064C00-
18;7749913;wal1575968;214753;117827;5370;91064B00-
69;7750341;wal1575976;211223;94222;5580;91114A01-
41;7750585;wal1575984;211015;94213;5580;91114A01-
4;7750585;wal1575988;211021;94387;5580;91114A01-
38;7750585;wal1575991;210998;94243;5580;91114A01-
37;7750585;wal1575995;211032;94225;5580;91114A01-
36;7750585;wal1575997;210999;94254;5580;91114A01-
32;7750585;wal1576003;211000;94262;5580;91114A01-
25;7748322;wal1572201;186266;111070;5537;91005A001
45;7748558;wal1572203;198229;85703;5570;91013L00-
3;7748506;wal1572209;192117;88701;5570;91013A00-
1;7748612;wal1572215;194281;62386;5555;91015D30-
13;7748353;wal1572216;181220;115183;5537;91005D032
23;7748518;wal1572218;187753;87646;5570;91013C000
3;7748594;wal1572221;192118;88688;5570;91013A00-
1;7748594;wal1572226;192115;88693;5570;91013A00-
7;7748328;wal1572230;186510;111001;5537;91005A001
2;7748328;wal1572234;186470;111005;5537;91005A001
6;7749005;wal1572235;201298;108928;5590;91030A41-
40;7748352;wal1572256;176927;112003;5537;91005C00-
6;7748387;wal1572260;186573;110324;5537;91005A090
1;7748383;wal1572265;180545;113461;5537;91005D001
7;7748381;wal1572267;177418;112053;5537;91005C00-
36;7748381;wal1572269;177710;112215;5537;91005C091
6;7748325;wal1572271;180677;114300;5537;91005D012
23;7748325;wal1572272;180682;114086;5537;91005D012
4;7748428;wal1572275;192112;88802;5570;91013A00-
7;7749358;wal1573286;188936;105026;5500;91034A001
5;7749358;wal1573289;188934;105045;5500;91034A001
2;7749357;wal1573299;187725;107090;5500;91034A500
85;7749356;wal1573303;187790;107029;5500;91034A500
2;7748284;wal1571175;177004;112175;5537;91005C00-
29;7748283;wal1571177;180052;113635;5537;91005D001
50;7748349;wal1570646;186188;111333;5537;91005A001
119;7748227;wal1570749;187222;109966;5537;91005A090
8;7748432;wal1570755;191990;88966;5570;91013A03-
52;7749377;wal1573859;189606;105859;5500;91034A0PA
76;7748228;wal1570898;184597;114958;5537;91005E01-
72;7748228;wal1570904;184548;115048;5537;91005E01-
55;7748228;wal1570907;184473;115150;5537;91005E01-
34;7748228;wal1570914;184420;115309;5537;91005E01-
3;7748228;wal1570917;184957;115756;5537;91005E01-
29;7748228;wal1570923;184386;115364;5537;91005E01-
20;7748228;wal1570930;184388;115491;5537;91005E01-
141;7748228;wal1570933;186035;112293;5537;91005A302
140;7748228;wal1570938;186013;112330;5537;91005A302
119;7748228;wal1570944;185816;113832;5537;91005E10-
113;7748228;wal1570949;185800;113892;5537;91005E10-
1;7748249;wal1570956;178757;109728;5537;91005B09-
8;7748332;wal1570961;187349;110237;5537;91005A010
288;7748433;wal1570964;194640;87510;5574;91013R081
280;7748433;wal1570967;194602;87618;5574;91013R081
11;7749164;wal1574095;188379;106392;5500;91034A60-
7;7749162;wal1574115;188879;105223;5500;91034A001
2;7749157;wal1574124;189127;105009;5500;91034A001
31;7749299;wal1574128;190631;106442;5500;91034A0AA
29;7749299;wal1574133;190650;106433;5500;91034A0AA
25;7749299;wal1574138;190707;106428;5500;91034A0AA
31;7750585;wal1576006;211020;94262;5580;91114A01-
25;7750585;wal1576010;211020;94292;5580;91114A01-
23;7750585;wal1576013;211024;94299;5580;91114A01-
22;7750585;wal1576017;210992;94300;5580;91114A01-
3;7749279;wal1573315;187806;106924;5500;91034A500
1;7749279;wal1573319;187817;106933;5500;91034A500
29;7749278;wal1573325;190658;106351;5500;91034A0AA
27;7749278;wal1573328;190676;106340;5500;91034A0AA
25;7749377;wal1573333;189491;106131;5500;91034A010
6;7749376;wal1573336;188942;105358;5500;91034A001
37;7749375;wal1573339;188624;105915;5500;91034A042
19;7749375;wal1573350;188656;105856;5500;91034A042
18;7749375;wal1573355;188646;105845;5500;91034A042
15;7749375;wal1573358;188660;105849;5500;91034A042
12;7748822;wal1573371;202236;109649;5590;91030A00-
10;7748822;wal1573375;202244;109638;5590;91030A00-
82;7748819;wal1573379;199348;111555;5590;91030J000
4;7748841;wal1573381;202663;109516;5590;91030A01-
12;7748834;wal1574997;202151;109564;5590;91030A00-
106;7748834;wal1575015;202229;109228;5590;91030A02-
17;7749245;wal1575018;189108;105089;5500;91034A001
7;7749243;wal1575019;191315;108219;5501;91034B100
5;7749237;wal1575022;188897;105244;5500;91034A001
32;7749237;wal1575024;188934;105285;5500;91034A001
3;7749237;wal1575031;188891;105242;5500;91034A001
5;7749345;wal1575036;188621;105560;5500;91034A421
2;7749345;wal1575037;188635;105556;5500;91034A421
87;7749270;wal1575043;188339;105244;5500;91034A421
57;7748908;wal1574301;203013;106704;5590;91030D00-
30;7748992;wal1574307;202148;109340;5590;91030A02-
28;7748992;wal1574312;202147;109382;5590;91030A02-
14;7748283;wal1571190;180268;113710;5537;91005D001
30;7748498;wal1571194;191793;88490;5570;91013A02-
25;7748586;wal1571197;184352;84172;5570;91013D000
1;7748280;wal1571217;181382;113971;5537;91005D023
17;7748287;wal1571219;177136;109876;5537;91005B10-
21;7749299;wal1574147;190746;106409;5500;91034A0AA
19;7749299;wal1574151;190791;106414;5500;91034A0AA
13;7749299;wal1574155;190861;106388;5500;91034A800
22;7749298;wal1574173;188540;106019;5500;91034A042
27;7749361;wal1574181;188409;106452;5500;91034A60-
25;7749361;wal1574184;188411;106447;5500;91034A60-
24;7749361;wal1574185;188403;106419;5500;91034A60-
87;7749078;wal1574188;188924;104713;5500;91034A309
85;7749078;wal1574192;188922;104724;5500;91034A309
8;7749078;wal1574196;188641;105549;5500;91034A421
115;7748913;wal1574199;208845;104484;5590;91030C11-
38;7749037;wal1574429;201917;109868;5590;91030A05-
3;7749204;wal1574433;189107;104979;5500;91034A001
20;7749204;wal1574437;189132;104929;5500;91034A001
17;7749204;wal1574447;189105;104910;5500;91034A001
7;7749203;wal1574462;188886;105075;5500;91034A001
5;7749203;wal1574474;188881;105085;5500;91034A001
3;7749203;wal1574486;188875;105095;5500;91034A001
1;7749203;wal1574496;188881;105111;5500;91034A001
44;7748946;wal1572839;201967;109501;5590;91030A03-
39;7748946;wal1572853;202031;109485;5590;91030A03-
34;7748946;wal1572864;202031;109524;5590;91030A03-
33;7748946;wal1572865;202050;109498;5590;91030A03-
125;7748869;wal1572875;202700;106441;5590;91030D010
123;7748869;wal1572876;202728;106498;5590;91030D010
93;7748946;wal1572883;201824;109261;5590;91030A03-
82;7748946;wal1572901;201868;109334;5590;91030A03-
36;7748349;wal1572906;186159;111369;5537;91005A001
3;7748349;wal1572909;186100;111601;5537;91005A001
28;7748349;wal1572911;186146;111391;5537;91005A001
16;7748349;wal1572913;186144;111452;5537;91005A001
79;7748439;wal1572920;191938;89345;5570;91013A05-
56;7748439;wal1572927;191972;89240;5570;91013A03-
44;7748439;wal1572939;191972;89193;5570;91013A03-
58;7749201;wal1574546;188628;105807;5500;91034A042
53;7749201;wal1574558;188632;105830;5500;91034A042
19;7749074;wal1574563;188516;105723;5500;91034A400
57;7749270;wal1575047;188453;105323;5500;91034A421
3;7749270;wal1575048;188551;105469;5500;91034A442
3;7749181;wal1575055;187424;99320;5500;91034H00-
101;7749206;wal1575059;188783;103227;5500;91034A201
1;7749206;wal1575064;189374;103483;5500;91034A201
2;7749205;wal1575073;188589;105546;5500;91034A400
10;7749205;wal1575079;188588;105524;5500;91034A400
77;7749204;wal1575082;189180;104629;5500;91034A001
75;7749204;wal1575084;189179;104636;5500;91034A001
74;7749204;wal1575086;189149;104744;5500;91034A001
7;7749204;wal1575088;189107;104969;5500;91034A001
148;7749078;wal1575092;189099;104461;5500;91034A309
147;7749078;wal1575097;189098;104469;5500;91034A309
14;7749078;wal1575098;188657;105513;5500;91034A421
6;7749905;wal1576469;211921;120176;5370;91064A00-
59;7749905;wal1576470;212032;119995;5370;91064A00-
54;7749905;wal1576474;212211;119943;5370;91064A00-
5;7749905;wal1576478;211856;120173;5370;91064A00-
41;7749905;wal1576481;212000;120071;5370;91064A00-
12;7749213;wal1576486;188236;106710;5500;91034A60-
10;7749213;wal1576489;188243;106701;5500;91034A60-
8;7749212;wal1576494;188603;105565;5500;91034A421
16;7749212;wal1576497;188658;105465;5500;91034A421
8;7749305;wal1576508;188291;103075;5500;91034A201
24;7749383;wal1576511;188665;105900;5500;91034A042
236;7749383;wal1576512;189374;106213;5500;91034A010
15;7749383;wal1576526;188655;105878;5500;91034A042
110;7749383;wal1576529;188817;105960;5500;91034A010
21;7749093;wal1576535;189068;104390;5500;91034A309
138;7749359;wal1575540;188805;105573;5500;91034A001
100;7748819;wal1575545;198766;111439;5590;91030J000
36;7748999;wal1575546;201740;109873;5590;91030A041
149;7748839;wal1575547;209031;104566;5590;91030C10-
139;7748839;wal1575556;208936;104525;5590;91030C10-
19;7748263;wal1571090;180515;113738;5537;91005D001
1;7748263;wal1571091;180519;113901;5537;91005D001
9;7748260;wal1571099;183819;110525;5537;91005A100
21;7748343;wal1571107;184461;115215;5537;91005E01-
26;7748267;wal1571116;185977;110531;5537;91005A022
21;7748277;wal1571121;183066;112240;5537;91005A200
10;7748436;wal1571131;184227;84273;5570;91013D000
98;7749201;wal1574504;188571;105887;5500;91034A042
88;7749201;wal1574507;188585;105862;5500;91034A042
8;7749201;wal1574528;188708;105704;5500;91034A042
76;7749201;wal1574533;188603;105843;5500;91034A042
72;7749201;wal1574537;188606;105830;5500;91034A042
4;7748292;wal1571307;186117;111813;5537;91005A302
132;7748292;wal1571314;182875;111032;5537;91005A49-
41;7748291;wal1571319;186354;111315;5537;91005A001
33;7748291;wal1571328;186314;111352;5537;91005A001
26;7748291;wal1571332;186281;111404;5537;91005A001
20;7748291;wal1571336;186222;111464;5537;91005A001
11;7748298;wal1571338;177502;111951;5537;91005C00-
22;7748439;wal1571341;191972;89052;5570;91013A03-
16;7748302;wal1571359;179547;109410;5537;91005B00-
8;7748301;wal1571362;184174;115355;5537;91005E091
3;7748299;wal1571368;176994;111765;5537;91005C00-
380;7748439;wal1571369;189186;94318;5570;91013F09-
17;7749074;wal1574566;188531;105708;5500;91034A400
13;7749074;wal1574579;188552;105682;5500;91034A400
11;7749074;wal1574584;188561;105672;5500;91034A400
1;7749288;wal1574608;187620;99545;5500;91034H00-
26;7748699;wal1574617;202603;109780;5590;91030A01-
115;7748699;wal1574623;202745;110306;5590;91030A523
53;7748831;wal1574632;202316;109784;5590;91030A00-
51;7748831;wal1574637;202302;109776;5590;91030A00-
30;7748831;wal1574646;202318;109754;5590;91030A00-
28;7748831;wal1574651;202233;109689;5590;91030A00-
19;7750585;wal1576019;211025;94312;5580;91114A01-
10;7750585;wal1576032;211016;94363;5580;91114A01-
6;7750291;wal1576037;211005;94442;5580;91114A01-
32;7750291;wal1576041;210905;94474;5580;91114A01-
30;7750291;wal1576047;210916;94480;5580;91114A01-
3;7750291;wal1576052;211019;94460;5580;91114A01-
28;7750291;wal1576055;210924;94479;5580;91114A01-
33;7751241;wal1877066;182652;94724;5543;91142E062
25;7749091;wal1576537;188975;106785;5500;91034A60-
16;7749786;wal1576547;203674;112998;5363;91059E00-
11;7749824;wal1576562;205310;120866;5370;91064J40-
12;7749787;wal1576573;205999;114817;5360;91059A00-
30;7748428;wal1572281;192168;88839;5570;91013A00-
1;7748428;wal1572286;192099;88824;5570;91013A00-
53;7748671;wal1572288;194282;66123;5555;91015E00-
6;7748801;wal1572296;201513;109255;5590;91030A03-
28;7748801;wal1572314;201539;109419;5590;91030A03-
25;7748801;wal1572320;201500;109352;5590;91030A03-
22;7748801;wal1572324;201520;109344;5590;91030A03-
10;7748801;wal1572328;201516;109277;5590;91030A03-
3;7748799;wal1572335;202026;109744;5590;91030A05-
30;7748625;wal1572343;196925;69846;5555;91015A000
104;7748494;wal1572361;192661;89206;5570;91013A01-
81;7749303;wal1573884;189320;104345;5500;91034A03-
44;7749303;wal1573885;189250;104486;5500;91034A03-
1;7748696;wal1573900;201579;109109;5590;91030A03-
141;7748843;wal1573911;207549;104750;5590;91030C29-
6;7748842;wal1573916;197782;109962;5590;91030H012
339;7749383;wal1573917;190323;106182;5500;91034A0AA
33;7749383;wal1573922;188702;105892;5500;91034A042
30;7749292;wal1573948;188953;105248;5500;91034A001
27;7749292;wal1573952;188949;105230;5500;91034A001
84;7749206;wal1573961;188798;103180;5500;91034A201
77;7749206;wal1573968;189031;103255;5500;91034A201
386;7748506;wal1572393;187678;87563;5570;91013C000
356;7748506;wal1572399;187902;87688;5570;91013C000
46;7748464;wal1572402;192028;88817;5570;91013A00-
16;7748464;wal1572411;192080;88760;5570;91013A00-
2;7748568;wal1572416;191935;89102;5570;91013A03-
11;7748568;wal1572418;191872;89081;5570;91013A03-
34;7748805;wal1572421;202408;109808;5590;91030A00-
30;7748805;wal1572427;202400;109833;5590;91030A00-
27;7748805;wal1572430;202408;109858;5590;91030A01-
15;7748356;wal1572433;182606;113975;5537;91005D032
13;7748356;wal1572434;182680;114002;5537;91005D032
32;7748361;wal1572438;180616;114436;5537;91005D012
1;7748563;wal1572447;187753;87558;5570;91013C000
27;7748749;wal1572455;200134;107480;5590;91030G101
15;7748891;wal1572465;208898;104692;5590;91030C10-
119;7748808;wal1572469;197734;112870;5590;91030H191
55;7748390;wal1572474;191987;88563;5570;91013A02-
30;7748390;wal1572476;191942;88732;5570;91013A02-
64;7748941;wal1572483;202251;109789;5590;91030A00-
16;7750291;wal1576060;210969;94467;5580;91114A01-
13;7750291;wal1576062;210993;94480;5580;91114A01-
11;7749918;wal1576067;218942;117272;5372;91064D000
10;7749918;wal1576068;219079;117248;5372;91064D000
12;7750192;wal1576070;183630;103578;5520;91103A000
28;7750075;wal1576074;195469;97844;5560;91072A01-
20;7750075;wal1576077;195484;97797;5560;91072A01-
18;7750075;wal1576079;195486;97788;5560;91072A01-
15;7750075;wal1576087;195509;97725;5560;91072A01-
28;7750293;wal1576094;214030;95010;5580;91114B00-
1;7749966;wal1576097;195694;97309;5560;91072A000
3;7749961;wal1576104;212809;119282;5376;91064H10-
29;7750290;wal1576113;210798;94611;5580;91114A00-
1;7750293;wal1576119;214178;94978;5580;91114B00-
8;7750291;wal1576125;210992;94448;5580;91114A01-
50;7748893;wal1572368;202061;108710;5590;91030A615
1;7748816;wal1572379;207430;108044;5590;91030B00-
50;7748815;wal1572382;199400;111649;5590;91030J000
22;7748625;wal1572388;196864;69928;5555;91015A000
28;7748840;wal1573399;204217;104975;5590;91030D122
96;7749138;wal1573407;193668;105622;5503;91034D00-
94;7749138;wal1573421;193643;105597;5503;91034D00-
92;7749138;wal1573442;193609;105585;5503;91034D00-
83;7749138;wal1573459;193501;105541;5503;91034D00-
11;7749375;wal1573462;188666;105837;5500;91034A042
14;7748903;wal1573478;202616;110084;5590;91030A523
9;7748822;wal1573494;202224;109633;5590;91030A00-
14;7748822;wal1573503;202227;109661;5590;91030A00-
118;7748349;wal1571221;186441;111025;5537;91005A001
112;7748349;wal1571223;186425;111042;5537;91005A001
109;7748349;wal1571227;186358;111035;5537;91005A001
1;7748349;wal1571231;186098;111616;5537;91005A302
7;7748432;wal1570757;191977;88978;5570;91013A03-
69;7748432;wal1570759;192000;89192;5570;91013A03-
60;7748432;wal1570764;192016;89158;5570;91013A03-
56;7748432;wal1570769;192015;89149;5570;91013A03-
29;7748432;wal1570774;191980;89057;5570;91013A03-
316;7748494;wal1570806;194034;90259;5570;91013A10-
24;7748433;wal1570810;192025;88852;5570;91013A00-
23;7748433;wal1570812;192048;88866;5570;91013A00-
15;7749764;wal1576810;205340;114819;5360;91059A00-
